t,i,j,τ
24917,79,69,1.0
26349,79,69,1.0
26352,79,69,1.0
27413,79,69,2.0
27417,79,69,1.0
27420,79,69,3.0
27426,79,69,1.0
27428,79,69,1.0
27430,79,69,2.0
29218,79,69,6.0
29319,79,69,8.0
29388,79,69,11.0
29405,79,69,4.0
29412,79,69,2.0
29415,79,69,1.0
29423,79,69,4.0
29485,79,69,2.0
29894,79,69,1.0
29903,79,69,3.0
29922,79,69,1.0
29924,79,69,1.0
30404,79,69,2.0
30465,79,69,1.0
30467,79,69,1.0
30472,79,69,8.0
30483,79,69,1.0
30492,79,69,1.0
30590,79,69,7.0
30599,79,69,3.0
30619,79,69,1.0
30915,79,69,1.0
31007,79,69,1.0
31264,79,69,5.0
31273,79,69,1.0
31275,79,69,3.0
31489,79,69,1.0
31491,79,69,1.0
33725,79,69,3.0
35051,79,69,3.0
35055,79,69,1.0
35057,79,69,1.0
35510,79,69,2.0
36160,79,69,2.0
36172,79,69,2.0
38007,79,69,2.0
38023,79,69,4.0
38028,79,69,2.0
38031,79,69,2.0
38046,79,69,1.0
38048,79,69,1.0
38210,79,69,2.0
38213,79,69,1.0
38215,79,69,1.0
38268,79,69,5.0
38287,79,69,5.0
39311,79,69,1.0
39313,79,69,3.0
39326,79,69,1.0
39338,79,69,1.0
39340,79,69,2.0
39343,79,69,3.0
39349,79,69,1.0
39352,79,69,2.0
39376,79,69,1.0
40080,79,69,4.0
40086,79,69,1.0
42441,79,69,1.0
42639,79,69,3.0
46908,79,69,4.0
48612,79,69,3.0
48617,79,69,1.0
48619,79,69,1.0
48812,79,69,1.0
49039,79,69,6.0
52104,79,69,1.0
52106,79,69,1.0
52166,79,69,2.0
52169,79,69,1.0
52397,79,69,3.0
52401,79,69,2.0
56159,79,69,1.0
56162,79,69,1.0
56164,79,69,1.0
56823,79,69,1.0
56826,79,69,1.0
56837,79,69,1.0
57089,79,69,1.0
17804,80,4,1.0
47086,80,74,2.0
390,80,77,1.0
402,80,77,1.0
38257,80,77,1.0
16950,80,83,1.0
17804,80,84,1.0
17807,80,84,2.0
18434,80,84,1.0
606,81,3,1.0
612,81,3,1.0
22352,81,4,1.0
26081,81,4,2.0
26085,81,4,1.0
26108,81,4,2.0
26111,81,4,2.0
26114,81,4,1.0
522,81,6,3.0
528,81,6,1.0
623,81,6,2.0
681,81,6,1.0
5626,81,6,1.0
17950,81,6,2.0
26997,81,20,1.0
27008,81,20,1.0
27012,81,20,3.0
27021,81,20,1.0
27026,81,20,1.0
27028,81,20,2.0
13819,81,21,2.0
13822,81,21,9.0
99,81,23,1.0
118,81,29,1.0
30638,81,29,1.0
30642,81,29,1.0
30653,81,29,1.0
30677,81,29,1.0
30682,81,29,1.0
30720,81,29,4.0
13175,81,33,1.0
13178,81,33,1.0
16803,81,33,1.0
25834,81,33,1.0
25841,81,33,1.0
25851,81,33,1.0
26835,81,33,1.0
31020,81,33,1.0
56,81,52,2.0
72,81,52,1.0
91,81,52,2.0
100,81,52,7.0
124,81,52,1.0
131,81,52,1.0
133,81,52,1.0
135,81,52,3.0
139,81,52,1.0
153,81,52,2.0
159,81,52,1.0
161,81,52,1.0
183,81,52,10.0
200,81,52,4.0
205,81,52,2.0
216,81,52,1.0
218,81,52,3.0
227,81,52,3.0
237,81,52,1.0
251,81,52,1.0
269,81,52,1.0
283,81,52,3.0
287,81,52,2.0
304,81,52,2.0
1159,81,52,4.0
1189,81,52,2.0
1267,81,52,1.0
1275,81,52,1.0
1279,81,52,3.0
1286,81,52,1.0
1288,81,52,2.0
1295,81,52,6.0
1314,81,52,1.0
1321,81,52,1.0
1331,81,52,1.0
1339,81,52,2.0
3553,81,52,3.0
3557,81,52,1.0
3559,81,52,1.0
3564,81,52,1.0
3569,81,52,1.0
3577,81,52,1.0
3644,81,52,3.0
3689,81,52,5.0
3724,81,52,1.0
3726,81,52,3.0
3731,81,52,6.0
3738,81,52,2.0
3742,81,52,26.0
3769,81,52,20.0
3799,81,52,4.0
3804,81,52,1.0
3808,81,52,7.0
3816,81,52,2.0
3819,81,52,1.0
3865,81,52,3.0
4301,81,52,1.0
4317,81,52,1.0
4368,81,52,1.0
4394,81,52,1.0
4472,81,52,1.0
4479,81,52,2.0
4539,81,52,1.0
4541,81,52,1.0
4545,81,52,1.0
4549,81,52,3.0
4553,81,52,2.0
4561,81,52,1.0
4565,81,52,1.0
4606,81,52,1.0
4608,81,52,2.0
4612,81,52,1.0
4615,81,52,1.0
4641,81,52,1.0
4679,81,52,1.0
4681,81,52,1.0
4684,81,52,2.0
4714,81,52,1.0
4726,81,52,3.0
4770,81,52,2.0
4776,81,52,1.0
4780,81,52,3.0
4784,81,52,1.0
5237,81,52,2.0
5258,81,52,5.0
5264,81,52,9.0
5274,81,52,1.0
5277,81,52,6.0
5315,81,52,1.0
5320,81,52,1.0
5324,81,52,2.0
5327,81,52,3.0
5331,81,52,1.0
5475,81,52,2.0
5480,81,52,1.0
5484,81,52,1.0
5492,81,52,5.0
5508,81,52,1.0
5522,81,52,2.0
5527,81,52,1.0
5529,81,52,1.0
5535,81,52,1.0
5538,81,52,3.0
5546,81,52,2.0
5550,81,52,1.0
5555,81,52,7.0
5591,81,52,1.0
5637,81,52,1.0
5649,81,52,1.0
5656,81,52,2.0
5661,81,52,1.0
5683,81,52,2.0
5686,81,52,24.0
5711,81,52,1.0
5715,81,52,6.0
5722,81,52,1.0
5726,81,52,2.0
5729,81,52,11.0
5743,81,52,1.0
5754,81,52,3.0
5759,81,52,2.0
5764,81,52,2.0
5769,81,52,1.0
5771,81,52,7.0
5779,81,52,6.0
5787,81,52,1.0
5822,81,52,3.0
5830,81,52,8.0
5839,81,52,6.0
7750,81,52,2.0
7755,81,52,2.0
7760,81,52,1.0
7762,81,52,3.0
7767,81,52,1.0
7769,81,52,1.0
7775,81,52,1.0
7779,81,52,3.0
7785,81,52,2.0
7790,81,52,1.0
7793,81,52,1.0
7804,81,52,1.0
7809,81,52,2.0
7821,81,52,1.0
7833,81,52,1.0
7855,81,52,2.0
7859,81,52,2.0
7870,81,52,3.0
7878,81,52,2.0
7885,81,52,1.0
7888,81,52,1.0
7904,81,52,5.0
7910,81,52,10.0
7926,81,52,1.0
7928,81,52,1.0
7930,81,52,2.0
7935,81,52,3.0
7946,81,52,4.0
7954,81,52,1.0
7956,81,52,4.0
7964,81,52,1.0
7967,81,52,1.0
7989,81,52,3.0
8489,81,52,12.0
8576,81,52,3.0
8583,81,52,3.0
8587,81,52,12.0
8601,81,52,20.0
8674,81,52,1.0
8692,81,52,1.0
8694,81,52,2.0
8700,81,52,1.0
8702,81,52,8.0
8755,81,52,1.0
8770,81,52,8.0
8779,81,52,2.0
8782,81,52,5.0
8788,81,52,1.0
8791,81,52,1.0
8796,81,52,5.0
8805,81,52,2.0
8812,81,52,2.0
8823,81,52,6.0
8838,81,52,1.0
8856,81,52,9.0
8867,81,52,2.0
8873,81,52,1.0
8877,81,52,4.0
8884,81,52,1.0
8894,81,52,1.0
8898,81,52,1.0
8900,81,52,2.0
8906,81,52,4.0
8928,81,52,1.0
8933,81,52,1.0
8936,81,52,1.0
8956,81,52,1.0
8959,81,52,1.0
8964,81,52,9.0
8978,81,52,1.0
8980,81,52,1.0
8982,81,52,1.0
8986,81,52,14.0
9004,81,52,1.0
9010,81,52,1.0
9022,81,52,2.0
9275,81,52,1.0
9286,81,52,1.0
9308,81,52,1.0
9319,81,52,1.0
9321,81,52,1.0
9327,81,52,1.0
9383,81,52,5.0
9401,81,52,1.0
9428,81,52,2.0
9535,81,52,1.0
9601,81,52,2.0
9608,81,52,1.0
9615,81,52,1.0
9624,81,52,1.0
9691,81,52,1.0
9707,81,52,1.0
9719,81,52,2.0
9726,81,52,2.0
9733,81,52,2.0
9745,81,52,1.0
9747,81,52,2.0
9750,81,52,2.0
9760,81,52,1.0
9763,81,52,7.0
9787,81,52,2.0
9791,81,52,3.0
9839,81,52,3.0
9844,81,52,3.0
9879,81,52,3.0
9908,81,52,1.0
9922,81,52,2.0
9925,81,52,8.0
9937,81,52,3.0
9957,81,52,2.0
9962,81,52,1.0
9970,81,52,1.0
10025,81,52,1.0
10029,81,52,1.0
10031,81,52,1.0
10074,81,52,1.0
10076,81,52,1.0
10078,81,52,5.0
10086,81,52,4.0
10091,81,52,4.0
10096,81,52,1.0
10098,81,52,1.0
10101,81,52,8.0
10111,81,52,5.0
10122,81,52,1.0
10125,81,52,1.0
10134,81,52,7.0
10149,81,52,4.0
10158,81,52,2.0
10161,81,52,2.0
10165,81,52,6.0
10173,81,52,2.0
10180,81,52,3.0
10197,81,52,1.0
10200,81,52,1.0
10239,81,52,4.0
10369,81,52,3.0
10373,81,52,1.0
10375,81,52,1.0
10378,81,52,1.0
10387,81,52,3.0
12028,81,52,1.0
12031,81,52,1.0
12039,81,52,1.0
12051,81,52,1.0
12053,81,52,1.0
12100,81,52,1.0
12103,81,52,1.0
12105,81,52,3.0
12109,81,52,2.0
12113,81,52,2.0
12118,81,52,1.0
12152,81,52,1.0
12155,81,52,1.0
12160,81,52,2.0
12167,81,52,4.0
12172,81,52,1.0
12189,81,52,2.0
12192,81,52,3.0
12196,81,52,1.0
12300,81,52,1.0
12304,81,52,1.0
12307,81,52,3.0
12321,81,52,1.0
12324,81,52,1.0
12556,81,52,1.0
12563,81,52,2.0
12578,81,52,1.0
12582,81,52,2.0
12585,81,52,1.0
12599,81,52,3.0
12636,81,52,1.0
12730,81,52,10.0
12744,81,52,3.0
12751,81,52,1.0
12794,81,52,1.0
12820,81,52,1.0
13010,81,52,1.0
13014,81,52,1.0
13026,81,52,1.0
13030,81,52,1.0
13032,81,52,1.0
13035,81,52,1.0
13047,81,52,1.0
13049,81,52,1.0
13053,81,52,5.0
13068,81,52,3.0
13073,81,52,1.0
13086,81,52,1.0
13092,81,52,2.0
13095,81,52,2.0
13179,81,52,1.0
13284,81,52,2.0
13288,81,52,3.0
13293,81,52,1.0
13408,81,52,1.0
13425,81,52,4.0
13649,81,52,1.0
13669,81,52,3.0
13691,81,52,1.0
13717,81,52,1.0
13733,81,52,4.0
13752,81,52,6.0
13764,81,52,1.0
13766,81,52,1.0
13785,81,52,1.0
13812,81,52,5.0
13819,81,52,1.0
13825,81,52,2.0
13829,81,52,1.0
13847,81,52,1.0
13860,81,52,1.0
13866,81,52,1.0
13868,81,52,1.0
13874,81,52,4.0
13903,81,52,1.0
13906,81,52,1.0
13908,81,52,1.0
13910,81,52,1.0
13918,81,52,1.0
13923,81,52,1.0
14155,81,52,2.0
14212,81,52,2.0
14218,81,52,1.0
14222,81,52,2.0
14230,81,52,3.0
14250,81,52,5.0
14338,81,52,1.0
14369,81,52,1.0
14469,81,52,1.0
14490,81,52,1.0
14504,81,52,1.0
16285,81,52,1.0
16288,81,52,3.0
16297,81,52,1.0
16336,81,52,2.0
16379,81,52,1.0
16424,81,52,11.0
16436,81,52,1.0
16438,81,52,3.0
16442,81,52,4.0
16447,81,52,3.0
16458,81,52,1.0
16801,81,52,2.0
16806,81,52,1.0
16822,81,52,1.0
16871,81,52,1.0
16873,81,52,1.0
16881,81,52,2.0
16887,81,52,1.0
16890,81,52,3.0
16894,81,52,3.0
16932,81,52,3.0
16936,81,52,1.0
17089,81,52,1.0
17093,81,52,2.0
17096,81,52,1.0
17230,81,52,4.0
17240,81,52,2.0
17369,81,52,3.0
17426,81,52,1.0
17608,81,52,1.0
17815,81,52,14.0
17833,81,52,18.0
17856,81,52,4.0
17905,81,52,29.0
18155,81,52,1.0
18159,81,52,1.0
18514,81,52,1.0
18520,81,52,1.0
18535,81,52,1.0
18544,81,52,2.0
18598,81,52,2.0
18601,81,52,2.0
18606,81,52,1.0
18608,81,52,17.0
18626,81,52,5.0
18632,81,52,1.0
18635,81,52,2.0
18640,81,52,2.0
18652,81,52,5.0
18658,81,52,2.0
18661,81,52,1.0
18668,81,52,1.0
18681,81,52,1.0
18683,81,52,4.0
18688,81,52,1.0
18690,81,52,3.0
18698,81,52,14.0
18713,81,52,2.0
18726,81,52,1.0
18732,81,52,4.0
18742,81,52,1.0
18747,81,52,1.0
18750,81,52,5.0
18763,81,52,3.0
18775,81,52,5.0
18825,81,52,2.0
18829,81,52,7.0
18843,81,52,1.0
18845,81,52,1.0
18908,81,52,3.0
18913,81,52,2.0
18916,81,52,2.0
18919,81,52,1.0
18921,81,52,2.0
18925,81,52,3.0
18931,81,52,1.0
18933,81,52,3.0
18939,81,52,1.0
18985,81,52,4.0
19000,81,52,2.0
19008,81,52,1.0
19010,81,52,2.0
19013,81,52,1.0
19026,81,52,1.0
19029,81,52,1.0
20815,81,52,1.0
20835,81,52,2.0
20843,81,52,1.0
20847,81,52,4.0
21137,81,52,2.0
21141,81,52,1.0
21143,81,52,1.0
21898,81,52,2.0
21928,81,52,1.0
21953,81,52,1.0
21964,81,52,2.0
21981,81,52,1.0
21985,81,52,2.0
22118,81,52,3.0
22122,81,52,1.0
22147,81,52,1.0
22175,81,52,1.0
22190,81,52,1.0
22192,81,52,1.0
22209,81,52,7.0
22219,81,52,11.0
22231,81,52,11.0
22244,81,52,5.0
22260,81,52,1.0
22292,81,52,1.0
22362,81,52,1.0
23018,81,52,3.0
23022,81,52,3.0
23026,81,52,1.0
23040,81,52,1.0
23042,81,52,1.0
23044,81,52,1.0
23047,81,52,1.0
23050,81,52,1.0
23059,81,52,7.0
23123,81,52,1.0
25173,81,52,1.0
25184,81,52,1.0
25187,81,52,1.0
25191,81,52,2.0
25198,81,52,2.0
25445,81,52,1.0
25456,81,52,1.0
25487,81,52,10.0
25828,81,52,1.0
25971,81,52,2.0
25975,81,52,2.0
26087,81,52,4.0
26112,81,52,1.0
26130,81,52,1.0
26132,81,52,2.0
26144,81,52,1.0
26202,81,52,1.0
26205,81,52,1.0
26228,81,52,1.0
26230,81,52,3.0
26241,81,52,2.0
26246,81,52,1.0
26265,81,52,3.0
26269,81,52,1.0
26275,81,52,2.0
26548,81,52,1.0
26554,81,52,1.0
26570,81,52,2.0
26573,81,52,2.0
26576,81,52,2.0
26581,81,52,1.0
26587,81,52,1.0
26608,81,52,4.0
26651,81,52,1.0
26653,81,52,2.0
26659,81,52,5.0
27068,81,52,13.0
27095,81,52,1.0
27104,81,52,7.0
27114,81,52,1.0
27138,81,52,10.0
27155,81,52,1.0
27162,81,52,2.0
27169,81,52,2.0
27184,81,52,1.0
27194,81,52,2.0
27197,81,52,2.0
27255,81,52,3.0
27311,81,52,1.0
27322,81,52,1.0
27383,81,52,2.0
27394,81,52,1.0
27397,81,52,3.0
27453,81,52,2.0
27461,81,52,2.0
27472,81,52,14.0
27488,81,52,1.0
29425,81,52,5.0
29431,81,52,2.0
29434,81,52,1.0
29526,81,52,3.0
29531,81,52,1.0
29533,81,52,1.0
29535,81,52,2.0
29541,81,52,3.0
29545,81,52,3.0
29561,81,52,6.0
29568,81,52,2.0
29587,81,52,3.0
29592,81,52,1.0
29595,81,52,2.0
29624,81,52,1.0
29626,81,52,1.0
29637,81,52,2.0
29641,81,52,1.0
29646,81,52,1.0
29649,81,52,1.0
29653,81,52,1.0
29655,81,52,2.0
29659,81,52,1.0
29661,81,52,1.0
29663,81,52,2.0
29666,81,52,4.0
29673,81,52,3.0
29709,81,52,2.0
29712,81,52,4.0
29717,81,52,4.0
29723,81,52,1.0
29730,81,52,3.0
29747,81,52,3.0
29751,81,52,2.0
29755,81,52,2.0
29759,81,52,6.0
29777,81,52,1.0
29779,81,52,8.0
29812,81,52,1.0
29814,81,52,4.0
29868,81,52,1.0
29874,81,52,2.0
29889,81,52,1.0
29892,81,52,1.0
29901,81,52,4.0
29906,81,52,1.0
29910,81,52,1.0
29924,81,52,2.0
29979,81,52,1.0
29997,81,52,1.0
29999,81,52,1.0
30006,81,52,1.0
30021,81,52,1.0
30027,81,52,2.0
30033,81,52,1.0
30036,81,52,5.0
30042,81,52,1.0
30048,81,52,1.0
30050,81,52,3.0
30058,81,52,21.0
30083,81,52,28.0
30163,81,52,9.0
30173,81,52,7.0
30181,81,52,5.0
30187,81,52,1.0
30190,81,52,3.0
30194,81,52,1.0
30214,81,52,1.0
30220,81,52,14.0
30235,81,52,2.0
30238,81,52,2.0
30243,81,52,2.0
30247,81,52,1.0
30254,81,52,1.0
30256,81,52,1.0
30258,81,52,1.0
30267,81,52,1.0
30278,81,52,1.0
30291,81,52,1.0
30294,81,52,1.0
30296,81,52,3.0
30300,81,52,4.0
30307,81,52,6.0
30324,81,52,1.0
30366,81,52,2.0
30369,81,52,1.0
30371,81,52,1.0
30508,81,52,1.0
30521,81,52,1.0
30542,81,52,1.0
30546,81,52,1.0
30548,81,52,1.0
30550,81,52,2.0
30584,81,52,1.0
30586,81,52,1.0
30588,81,52,3.0
30593,81,52,2.0
30753,81,52,2.0
31449,81,52,1.0
31453,81,52,3.0
31471,81,52,6.0
31478,81,52,1.0
31481,81,52,1.0
31499,81,52,2.0
31513,81,52,1.0
31517,81,52,1.0
31522,81,52,2.0
31535,81,52,1.0
31538,81,52,2.0
31542,81,52,2.0
31547,81,52,1.0
31549,81,52,1.0
31551,81,52,2.0
31556,81,52,1.0
31561,81,52,2.0
31566,81,52,5.0
31572,81,52,8.0
31583,81,52,1.0
31591,81,52,4.0
31602,81,52,4.0
31607,81,52,2.0
31611,81,52,4.0
31618,81,52,1.0
31621,81,52,5.0
31627,81,52,7.0
31637,81,52,1.0
31647,81,52,2.0
31650,81,52,2.0
31654,81,52,10.0
31666,81,52,2.0
31709,81,52,1.0
31716,81,52,1.0
31778,81,52,6.0
31785,81,52,8.0
31794,81,52,2.0
31797,81,52,1.0
31799,81,52,2.0
31802,81,52,8.0
33700,81,52,29.0
33730,81,52,1.0
33733,81,52,1.0
33775,81,52,2.0
33779,81,52,2.0
33916,81,52,1.0
33918,81,52,1.0
33925,81,52,1.0
33944,81,52,1.0
33970,81,52,1.0
33972,81,52,2.0
33982,81,52,1.0
33984,81,52,1.0
34006,81,52,2.0
34036,81,52,1.0
34047,81,52,5.0
34055,81,52,4.0
34061,81,52,3.0
34065,81,52,2.0
34068,81,52,1.0
34095,81,52,2.0
34098,81,52,4.0
34113,81,52,3.0
34119,81,52,1.0
34121,81,52,2.0
34128,81,52,4.0
34134,81,52,1.0
34136,81,52,7.0
34147,81,52,6.0
34154,81,52,6.0
34161,81,52,1.0
34163,81,52,2.0
34167,81,52,3.0
34173,81,52,4.0
34180,81,52,1.0
34182,81,52,2.0
34233,81,52,3.0
34237,81,52,3.0
34241,81,52,3.0
34247,81,52,1.0
34263,81,52,1.0
34274,81,52,1.0
34497,81,52,1.0
34503,81,52,1.0
34511,81,52,1.0
34520,81,52,1.0
34529,81,52,1.0
34539,81,52,8.0
34549,81,52,4.0
34610,81,52,1.0
34673,81,52,1.0
34707,81,52,2.0
34714,81,52,2.0
34747,81,52,6.0
34754,81,52,5.0
35138,81,52,2.0
35230,81,52,29.0
35583,81,52,2.0
35612,81,52,1.0
35624,81,52,1.0
35630,81,52,1.0
35633,81,52,1.0
35644,81,52,1.0
35676,81,52,4.0
35682,81,52,1.0
35698,81,52,1.0
35704,81,52,7.0
35739,81,52,1.0
35741,81,52,1.0
35743,81,52,1.0
35746,81,52,2.0
35749,81,52,1.0
35751,81,52,1.0
35754,81,52,1.0
35761,81,52,2.0
35765,81,52,8.0
35780,81,52,1.0
35787,81,52,1.0
35817,81,52,1.0
35833,81,52,2.0
35838,81,52,3.0
35853,81,52,5.0
35865,81,52,1.0
35868,81,52,4.0
35874,81,52,1.0
35883,81,52,1.0
35885,81,52,2.0
35898,81,52,3.0
35909,81,52,1.0
35912,81,52,2.0
35917,81,52,2.0
35921,81,52,3.0
35927,81,52,3.0
35931,81,52,1.0
35944,81,52,4.0
35951,81,52,1.0
35961,81,52,3.0
35983,81,52,1.0
35985,81,52,1.0
35990,81,52,3.0
36002,81,52,35.0
36038,81,52,22.0
36067,81,52,1.0
36130,81,52,3.0
36134,81,52,2.0
36137,81,52,1.0
36144,81,52,1.0
38049,81,52,3.0
38053,81,52,1.0
38203,81,52,1.0
38215,81,52,2.0
38251,81,52,1.0
38265,81,52,2.0
38268,81,52,1.0
38271,81,52,1.0
38273,81,52,3.0
38279,81,52,2.0
38285,81,52,1.0
38309,81,52,3.0
38313,81,52,3.0
38317,81,52,2.0
38330,81,52,1.0
38332,81,52,1.0
38334,81,52,2.0
38338,81,52,2.0
38345,81,52,3.0
38351,81,52,7.0
38365,81,52,4.0
38370,81,52,1.0
38372,81,52,2.0
38378,81,52,1.0
38460,81,52,2.0
38473,81,52,1.0
38476,81,52,2.0
38503,81,52,1.0
38505,81,52,1.0
38990,81,52,1.0
39189,81,52,2.0
39192,81,52,1.0
39208,81,52,1.0
39210,81,52,1.0
39213,81,52,4.0
39224,81,52,2.0
39238,81,52,2.0
39286,81,52,1.0
39319,81,52,1.0
39544,81,52,5.0
39551,81,52,1.0
39569,81,52,2.0
39579,81,52,2.0
39584,81,52,1.0
39592,81,52,2.0
39721,81,52,4.0
39726,81,52,6.0
39733,81,52,3.0
39742,81,52,1.0
39753,81,52,2.0
39759,81,52,1.0
39879,81,52,1.0
39882,81,52,2.0
39891,81,52,2.0
39906,81,52,2.0
39918,81,52,2.0
39921,81,52,1.0
39923,81,52,1.0
39930,81,52,6.0
39943,81,52,18.0
39963,81,52,9.0
40034,81,52,5.0
40080,81,52,2.0
40087,81,52,1.0
40155,81,52,1.0
40253,81,52,1.0
40315,81,52,2.0
40320,81,52,3.0
40332,81,52,2.0
40338,81,52,6.0
40345,81,52,3.0
40356,81,52,2.0
40359,81,52,2.0
40365,81,52,3.0
40369,81,52,1.0
40377,81,52,1.0
40384,81,52,1.0
40388,81,52,3.0
40393,81,52,3.0
40398,81,52,1.0
40401,81,52,1.0
40403,81,52,1.0
40450,81,52,2.0
40461,81,52,34.0
42565,81,52,15.0
42586,81,52,3.0
42602,81,52,3.0
42606,81,52,2.0
42609,81,52,1.0
42611,81,52,1.0
42637,81,52,1.0
42686,81,52,2.0
42727,81,52,1.0
42735,81,52,2.0
42772,81,52,2.0
42781,81,52,3.0
42794,81,52,1.0
42819,81,52,4.0
42828,81,52,1.0
42830,81,52,1.0
42862,81,52,3.0
43096,81,52,1.0
43098,81,52,4.0
43110,81,52,1.0
43280,81,52,2.0
43287,81,52,3.0
43292,81,52,3.0
43297,81,52,5.0
43303,81,52,6.0
43310,81,52,1.0
43353,81,52,1.0
43421,81,52,1.0
43427,81,52,1.0
43432,81,52,4.0
43437,81,52,2.0
43441,81,52,1.0
43846,81,52,2.0
43884,81,52,1.0
43890,81,52,1.0
43895,81,52,2.0
43920,81,52,1.0
43924,81,52,4.0
43929,81,52,2.0
43935,81,52,1.0
43938,81,52,2.0
43961,81,52,5.0
43979,81,52,1.0
44017,81,52,6.0
44030,81,52,3.0
44035,81,52,1.0
44037,81,52,2.0
44047,81,52,2.0
44051,81,52,1.0
44056,81,52,7.0
44065,81,52,6.0
44074,81,52,5.0
44080,81,52,5.0
44090,81,52,1.0
44092,81,52,2.0
44191,81,52,1.0
44253,81,52,1.0
44266,81,52,2.0
44286,81,52,3.0
44290,81,52,2.0
44530,81,52,4.0
44536,81,52,1.0
44544,81,52,4.0
44554,81,52,1.0
44564,81,52,4.0
44570,81,52,3.0
44592,81,52,2.0
44622,81,52,2.0
44687,81,52,3.0
44691,81,52,2.0
44695,81,52,1.0
46750,81,52,1.0
46770,81,52,1.0
46773,81,52,1.0
46776,81,52,1.0
46783,81,52,2.0
46786,81,52,1.0
46788,81,52,1.0
46816,81,52,2.0
46828,81,52,1.0
46835,81,52,2.0
46845,81,52,3.0
46849,81,52,1.0
46852,81,52,6.0
46869,81,52,1.0
46876,81,52,1.0
46882,81,52,1.0
46885,81,52,3.0
46976,81,52,1.0
46994,81,52,3.0
47208,81,52,2.0
47211,81,52,2.0
47214,81,52,6.0
47221,81,52,1.0
47239,81,52,1.0
47290,81,52,3.0
47306,81,52,1.0
47313,81,52,1.0
47316,81,52,1.0
47364,81,52,2.0
47398,81,52,2.0
47401,81,52,3.0
47405,81,52,1.0
47417,81,52,2.0
47422,81,52,1.0
47446,81,52,1.0
47448,81,52,1.0
47577,81,52,1.0
47588,81,52,6.0
47596,81,52,1.0
47598,81,52,2.0
47650,81,52,5.0
47656,81,52,1.0
47666,81,52,2.0
47672,81,52,3.0
47690,81,52,1.0
47697,81,52,2.0
47724,81,52,8.0
47735,81,52,2.0
47738,81,52,1.0
47741,81,52,1.0
47743,81,52,2.0
47754,81,52,1.0
47775,81,52,4.0
47780,81,52,1.0
47830,81,52,3.0
47836,81,52,7.0
47844,81,52,1.0
47847,81,52,1.0
47850,81,52,2.0
47853,81,52,6.0
48195,81,52,3.0
48213,81,52,1.0
48218,81,52,10.0
48229,81,52,2.0
48232,81,52,1.0
48239,81,52,1.0
48356,81,52,3.0
48417,81,52,1.0
48551,81,52,3.0
48569,81,52,3.0
48586,81,52,4.0
48594,81,52,7.0
48604,81,52,1.0
48608,81,52,1.0
48610,81,52,3.0
48614,81,52,1.0
48620,81,52,2.0
48654,81,52,1.0
48656,81,52,1.0
48876,81,52,3.0
48884,81,52,1.0
48890,81,52,2.0
48894,81,52,13.0
48908,81,52,2.0
48912,81,52,1.0
48914,81,52,3.0
48920,81,52,1.0
48926,81,52,7.0
48937,81,52,1.0
48941,81,52,3.0
48948,81,52,1.0
48950,81,52,5.0
48959,81,52,5.0
48972,81,52,1.0
48974,81,52,3.0
48981,81,52,1.0
48986,81,52,1.0
48998,81,52,1.0
51205,81,52,1.0
51470,81,52,1.0
51473,81,52,4.0
51500,81,52,3.0
52008,81,52,2.0
52014,81,52,1.0
52045,81,52,1.0
52057,81,52,2.0
52084,81,52,1.0
52090,81,52,2.0
52094,81,52,2.0
52102,81,52,1.0
52113,81,52,2.0
52151,81,52,3.0
52176,81,52,1.0
52201,81,52,1.0
52207,81,52,2.0
52222,81,52,1.0
52224,81,52,1.0
52227,81,52,1.0
52230,81,52,1.0
52241,81,52,1.0
52243,81,52,1.0
52245,81,52,1.0
52249,81,52,1.0
52256,81,52,1.0
52259,81,52,3.0
52302,81,52,1.0
52626,81,52,2.0
52635,81,52,3.0
52639,81,52,5.0
52658,81,52,1.0
52664,81,52,2.0
55146,81,52,1.0
55153,81,52,2.0
55161,81,52,1.0
55175,81,52,5.0
55181,81,52,5.0
55187,81,52,11.0
55199,81,52,5.0
55205,81,52,3.0
55209,81,52,1.0
55300,81,52,1.0
55302,81,52,1.0
55320,81,52,1.0
55328,81,52,1.0
55331,81,52,1.0
55344,81,52,2.0
55348,81,52,2.0
55352,81,52,1.0
55357,81,52,1.0
55359,81,52,1.0
55368,81,52,1.0
55373,81,52,1.0
55385,81,52,1.0
55389,81,52,1.0
55394,81,52,1.0
55397,81,52,1.0
55401,81,52,1.0
55403,81,52,2.0
55406,81,52,1.0
55409,81,52,2.0
55412,81,52,1.0
55415,81,52,1.0
55417,81,52,2.0
55421,81,52,1.0
55423,81,52,2.0
55426,81,52,2.0
55429,81,52,1.0
55435,81,52,3.0
55439,81,52,7.0
55447,81,52,1.0
55450,81,52,3.0
55454,81,52,1.0
55457,81,52,5.0
55463,81,52,1.0
55465,81,52,15.0
56065,81,52,13.0
56080,81,52,10.0
56105,81,52,5.0
56830,81,52,27.0
56858,81,52,5.0
56880,81,52,1.0
56886,81,52,11.0
56898,81,52,15.0
56915,81,52,1.0
56917,81,52,14.0
56932,81,52,1.0
56936,81,52,6.0
56943,81,52,8.0
56952,81,52,1.0
56982,81,52,3.0
57077,81,52,1.0
57110,81,52,1.0
57151,81,52,1.0
57155,81,52,1.0
57157,81,52,2.0
57176,81,52,1.0
57192,81,52,2.0
57199,81,52,1.0
57201,81,52,1.0
57225,81,52,1.0
57233,81,52,2.0
57237,81,52,1.0
