t,i,j,τ
34939,268,751,3.0
34949,268,751,3.0
34954,268,751,1.0
34959,268,751,2.0
34969,268,751,1.0
34980,268,751,1.0
34982,268,751,1.0
34994,268,751,1.0
34996,268,751,7.0
35004,268,751,6.0
35011,268,751,1.0
35014,268,751,5.0
35020,268,751,3.0
35025,268,751,6.0
35064,268,751,8.0
35078,268,751,4.0
8788,268,778,1.0
8879,268,778,1.0
35299,268,778,2.0
36432,268,778,1.0
36453,268,778,1.0
36457,268,778,7.0
36467,268,778,2.0
36478,268,778,1.0
36495,268,778,2.0
40453,268,778,1.0
40494,268,778,1.0
40496,268,778,1.0
40498,268,778,2.0
5500,268,804,3.0
8905,268,804,1.0
8937,268,804,1.0
31468,268,804,2.0
31471,268,804,2.0
31485,268,804,1.0
31686,268,804,2.0
31694,268,804,1.0
31696,268,804,1.0
31698,268,804,1.0
36118,268,804,1.0
40723,268,804,4.0
40729,268,804,5.0
43472,268,804,5.0
10101,268,826,2.0
31668,268,826,1.0
44428,268,826,1.0
47679,268,826,1.0
48063,268,826,1.0
48861,268,826,3.0
1265,268,845,1.0
5923,268,845,1.0
10580,268,845,1.0
14516,268,845,1.0
14526,268,845,1.0
17931,268,845,4.0
17968,268,845,2.0
296,271,448,1.0
34814,271,448,2.0
35749,271,448,1.0
5146,271,481,1.0
17626,271,481,1.0
35052,271,481,2.0
4831,271,492,1.0
5371,271,492,1.0
6004,271,492,1.0
13198,271,492,1.0
13319,271,492,2.0
13322,271,492,1.0
13332,271,492,3.0
13739,271,492,1.0
13741,271,492,1.0
13947,271,492,1.0
14062,271,492,1.0
17503,271,492,5.0
31892,271,492,4.0
31902,271,492,1.0
31905,271,492,1.0
31914,271,492,1.0
31969,271,492,1.0
31975,271,492,2.0
31982,271,492,1.0
31984,271,492,1.0
40105,271,492,11.0
40117,271,492,3.0
40122,271,492,2.0
40127,271,492,1.0
40133,271,492,8.0
40143,271,492,5.0
40151,271,492,1.0
40554,271,492,5.0
40701,271,492,13.0
40721,271,492,1.0
40725,271,492,1.0
40730,271,492,1.0
40737,271,492,2.0
40741,271,492,3.0
40745,271,492,1.0
40753,271,492,1.0
40756,271,492,5.0
40762,271,492,1.0
40856,271,492,1.0
4727,271,499,1.0
14246,271,499,2.0
34999,271,499,1.0
35001,271,499,1.0
35212,271,499,1.0
35748,271,499,1.0
35778,271,499,1.0
47747,271,499,1.0
4643,271,533,1.0
4651,271,533,1.0
4774,271,533,2.0
6199,271,533,2.0
13740,271,533,1.0
40223,271,533,1.0
44382,271,533,1.0
44519,271,533,1.0
44532,271,533,3.0
44549,271,533,1.0
44559,271,533,4.0
44577,271,533,1.0
44580,271,533,1.0
44591,271,533,1.0
226,271,601,1.0
261,271,601,1.0
288,271,601,1.0
291,271,601,1.0
297,271,601,1.0
300,271,601,13.0
316,271,601,3.0
324,271,601,1.0
337,271,601,2.0
340,271,601,2.0
805,271,601,1.0
808,271,601,1.0
956,271,601,4.0
963,271,601,1.0
965,271,601,1.0
967,271,601,1.0
970,271,601,2.0
975,271,601,1.0
977,271,601,1.0
980,271,601,3.0
4748,271,601,1.0
5300,271,601,2.0
17571,271,601,1.0
17627,271,601,13.0
17642,271,601,3.0
17650,271,601,2.0
17666,271,601,1.0
17676,271,601,4.0
17682,271,601,1.0
30559,271,601,1.0
30562,271,601,1.0
30564,271,601,2.0
30580,271,601,1.0
30585,271,601,1.0
30587,271,601,1.0
31042,271,601,1.0
31047,271,601,2.0
31094,271,601,1.0
31096,271,601,1.0
31103,271,601,2.0
31492,271,601,5.0
31498,271,601,5.0
34751,271,601,1.0
34762,271,601,3.0
34766,271,601,2.0
35759,271,601,5.0
35765,271,601,1.0
35767,271,601,3.0
39666,271,601,3.0
39670,271,601,1.0
39815,271,601,1.0
35036,271,709,2.0
35039,271,709,2.0
35045,271,709,4.0
35050,271,709,2.0
35690,271,709,3.0
35732,271,709,2.0
35922,271,709,2.0
35608,271,765,1.0
14106,272,603,1.0
31702,273,743,1.0
31705,273,743,4.0
31730,273,743,5.0
31737,273,743,1.0
31739,273,743,1.0
31741,273,743,1.0
31744,273,743,1.0
31746,273,743,5.0
39589,273,743,1.0
44749,273,743,2.0
44812,273,743,3.0
44817,273,743,1.0
44824,273,743,1.0
44837,273,743,7.0
44846,273,743,1.0
44848,273,743,7.0
47702,273,743,3.0
47715,273,743,1.0
48196,273,743,3.0
18669,273,751,1.0
8786,273,778,1.0
8811,273,778,3.0
8980,273,778,3.0
9036,273,778,2.0
9046,273,778,1.0
9066,273,778,1.0
9078,273,778,1.0
13371,273,778,1.0
13512,273,778,1.0
14084,273,778,1.0
14301,273,778,3.0
14688,273,778,1.0
14690,273,778,5.0
14699,273,778,4.0
36233,273,778,11.0
36245,273,778,1.0
36250,273,778,18.0
39334,273,778,4.0
39340,273,778,3.0
39346,273,778,1.0
39348,273,778,3.0
39352,273,778,7.0
39379,273,778,8.0
43772,273,778,6.0
44353,273,778,1.0
44482,273,778,31.0
44517,273,778,1.0
44519,273,778,1.0
44525,273,778,14.0
44540,273,778,3.0
44547,273,778,1.0
18316,273,804,1.0
17474,273,826,1.0
17481,273,826,1.0
17526,273,826,7.0
17535,273,826,8.0
17547,273,826,3.0
18871,273,826,2.0
30473,273,826,1.0
34968,273,826,1.0
35946,273,826,1.0
35957,273,826,1.0
39154,273,826,1.0
39157,273,826,2.0
39160,273,826,1.0
43395,273,826,1.0
43577,273,826,1.0
17744,273,845,1.0
6155,275,285,1.0
31050,275,311,1.0
31052,275,311,2.0
31061,275,311,2.0
5535,275,335,4.0
14020,275,431,9.0
14031,275,431,2.0
14034,275,431,1.0
14039,275,431,8.0
14048,275,431,6.0
30797,275,431,5.0
31054,275,496,1.0
1347,275,762,1.0
953,275,804,1.0
1812,275,804,1.0
8912,275,804,1.0
8919,275,804,1.0
8928,275,804,3.0
8934,275,804,2.0
8972,275,804,1.0
8997,275,804,1.0
8999,275,804,1.0
9051,275,804,1.0
9862,275,804,1.0
9866,275,804,1.0
10147,275,804,1.0
35898,275,804,1.0
10144,275,826,1.0
8911,275,845,2.0
8919,275,845,1.0
8980,275,845,1.0
9050,275,845,1.0
978,275,875,1.0
43525,285,431,1.0
43601,285,431,1.0
44039,285,431,1.0
44041,285,431,1.0
44055,285,431,2.0
44072,285,431,1.0
44508,285,431,1.0
44923,285,431,3.0
44937,285,431,1.0
47765,285,431,3.0
47797,285,431,1.0
48067,285,431,1.0
48079,285,431,3.0
48420,285,431,1.0
1529,285,481,1.0
1588,285,481,2.0
389,285,762,2.0
395,285,762,3.0
402,285,762,1.0
424,285,762,1.0
973,285,875,6.0
981,285,875,3.0
988,285,875,1.0
990,285,875,1.0
997,285,875,1.0
1005,285,875,1.0
4873,285,875,1.0
43528,285,875,1.0
43530,285,875,6.0
43539,285,875,3.0
43544,285,875,4.0
43648,285,875,1.0
43655,285,875,1.0
43660,285,875,1.0
43663,285,875,7.0
44408,285,875,1.0
44444,285,875,1.0
44449,285,875,1.0
48811,285,875,1.0
9584,311,335,1.0
13898,311,335,1.0
95,311,481,1.0
280,311,496,1.0
384,311,496,2.0
809,311,496,1.0
818,311,496,1.0
875,311,496,3.0
885,311,496,6.0
895,311,496,1.0
907,311,496,1.0
910,311,496,1.0
924,311,496,3.0
928,311,496,2.0
941,311,496,3.0
947,311,496,1.0
955,311,496,1.0
959,311,496,2.0
962,311,496,1.0
5534,311,496,1.0
5538,311,496,11.0
5567,311,496,4.0
5583,311,496,4.0
5588,311,496,3.0
5592,311,496,2.0
5815,311,496,1.0
5843,311,496,1.0
18915,311,496,1.0
31168,311,496,2.0
31171,311,496,3.0
31182,311,496,2.0
31187,311,496,2.0
35379,311,496,2.0
35488,311,496,4.0
35499,311,496,3.0
35503,311,496,1.0
48331,311,496,1.0
9416,311,662,1.0
9426,311,662,1.0
9433,311,662,1.0
9697,311,662,1.0
13415,311,662,1.0
13419,311,662,1.0
14396,311,662,4.0
39621,311,662,1.0
40119,311,662,1.0
40353,311,662,3.0
40357,311,662,1.0
40413,311,662,1.0
44299,311,662,16.0
44324,311,662,2.0
44341,311,662,2.0
44354,311,662,1.0
44700,311,662,1.0
43978,311,765,1.0
81,311,771,1.0
9584,311,771,1.0
246,311,786,2.0
250,311,786,3.0
257,311,786,1.0
39790,311,804,1.0
44719,311,804,1.0
48027,311,804,1.0
5811,311,819,1.0
14213,311,819,3.0
31228,311,819,1.0
31241,311,819,2.0
44344,311,819,2.0
9583,311,826,1.0
31227,311,939,1.0
43521,311,939,3.0
1105,335,511,1.0
5033,335,762,1.0
5036,335,762,1.0
5386,335,762,1.0
5390,335,762,1.0
5409,335,762,1.0
5411,335,762,2.0
5414,335,762,2.0
5424,335,762,1.0
5451,335,762,1.0
5505,335,762,2.0
5570,335,762,1.0
5573,335,762,1.0
13288,335,762,3.0
13373,335,762,1.0
13449,335,762,1.0
13594,335,762,1.0
13893,335,762,1.0
14137,335,762,1.0
35768,335,762,2.0
39525,335,762,1.0
4907,335,771,1.0
5225,335,771,1.0
5252,335,771,1.0
5531,335,771,1.0
5534,335,771,1.0
9428,335,771,5.0
9434,335,771,5.0
9582,335,771,1.0
9585,335,771,1.0
13207,335,771,1.0
13898,335,771,1.0
39092,335,804,1.0
39091,335,875,1.0
224,431,778,1.0
229,431,778,1.0
233,431,778,1.0
237,431,778,1.0
13902,431,784,1.0
13973,431,784,1.0
30625,431,784,1.0
30632,431,784,1.0
30650,431,784,1.0
30659,431,784,1.0
30741,431,784,1.0
13973,431,875,1.0
13975,431,875,1.0
35382,431,938,2.0
17634,448,481,2.0
17643,448,481,2.0
17655,448,481,11.0
17668,448,481,7.0
17715,448,481,2.0
17911,448,481,1.0
9722,448,492,1.0
1098,448,499,1.0
4716,448,499,1.0
4504,448,533,3.0
6182,448,533,2.0
6197,448,533,2.0
31523,448,533,7.0
13318,448,603,1.0
62,448,826,1.0
5306,448,939,1.0
9709,481,499,1.0
14726,481,533,1.0
44291,481,533,1.0
48826,481,533,1.0
8872,481,709,1.0
9454,481,709,1.0
9460,481,709,1.0
9657,481,709,1.0
9698,481,709,2.0
9703,481,709,1.0
9740,481,709,1.0
10273,481,709,1.0
13701,481,709,1.0
18594,481,709,1.0
18610,481,709,1.0
18848,481,709,3.0
30839,481,709,1.0
31820,481,709,2.0
34870,481,709,3.0
34920,481,709,1.0
34950,481,709,1.0
34952,481,709,1.0
35086,481,709,2.0
35091,481,709,1.0
35747,481,709,1.0
35928,481,709,1.0
40180,481,709,1.0
43533,481,709,1.0
39098,481,751,2.0
9730,492,499,1.0
4519,492,601,2.0
8920,492,601,3.0
8925,492,601,2.0
10064,492,601,1.0
10066,492,601,10.0
10077,492,601,3.0
10082,492,601,9.0
10093,492,601,2.0
18218,492,601,1.0
18223,492,601,8.0
0,492,938,1.0
750,494,765,2.0
756,494,765,1.0
839,494,765,1.0
5182,494,765,1.0
13754,494,765,1.0
18066,494,765,6.0
18161,494,765,1.0
18216,494,765,1.0
18218,494,765,6.0
31031,494,765,1.0
31158,494,765,1.0
35408,494,765,1.0
35410,494,765,1.0
35413,494,765,1.0
39625,494,765,1.0
39801,494,765,2.0
34906,494,786,1.0
9426,496,662,1.0
14405,496,662,1.0
14430,496,662,1.0
31694,496,662,1.0
34909,496,786,1.0
35230,496,786,2.0
39728,496,804,1.0
5865,496,819,1.0
5867,496,819,2.0
48681,496,987,1.0
13668,499,533,2.0
13673,499,533,1.0
13675,499,533,1.0
13735,499,533,2.0
43924,499,533,1.0
14409,499,601,1.0
4766,511,762,1.0
18835,511,762,1.0
18839,511,762,1.0
18841,511,762,1.0
18859,511,762,1.0
39379,511,762,1.0
48972,511,762,1.0
4895,511,771,1.0
13349,511,771,1.0
943,511,804,2.0
947,511,804,2.0
950,511,804,8.0
14855,511,804,1.0
18854,511,804,1.0
39114,511,804,1.0
39117,511,804,1.0
44757,511,804,3.0
48635,511,804,5.0
13625,533,601,6.0
13632,533,601,4.0
13637,533,601,5.0
13643,533,601,1.0
13651,533,601,1.0
13653,533,601,1.0
40187,533,601,1.0
49048,533,601,1.0
14091,533,709,1.0
31657,533,709,2.0
31699,533,709,3.0
31710,533,709,1.0
32024,533,709,1.0
34953,533,709,1.0
13283,601,709,1.0
13288,601,709,2.0
13299,601,709,3.0
13304,601,709,1.0
13308,601,709,1.0
13310,601,709,4.0
13315,601,709,9.0
13326,601,709,1.0
18584,603,791,1.0
44192,603,791,1.0
44194,603,791,1.0
44196,603,791,1.0
9584,662,751,1.0
9584,662,771,1.0
43402,662,779,2.0
39942,662,819,3.0
39949,662,819,1.0
39951,662,819,2.0
39954,662,819,3.0
9583,662,826,1.0
30441,662,939,1.0
30443,662,939,2.0
31242,662,939,1.0
43881,743,778,2.0
44130,743,784,4.0
44136,743,784,1.0
31803,743,826,7.0
43664,743,826,1.0
48061,743,826,1.0
5294,751,778,1.0
6105,751,778,1.0
8979,751,778,2.0
9078,751,778,1.0
13323,751,778,1.0
13325,751,778,1.0
14171,751,778,1.0
14173,751,778,1.0
14175,751,778,1.0
14187,751,778,1.0
35409,751,778,1.0
36278,751,778,4.0
36292,751,778,1.0
43796,751,778,2.0
5494,751,804,9.0
9588,751,826,1.0
18083,751,826,1.0
44733,751,826,1.0
39691,751,875,1.0
484,762,771,1.0
4471,762,771,1.0
4490,762,771,2.0
5128,762,771,1.0
5147,762,771,2.0
5224,762,771,1.0
5252,762,771,1.0
5542,762,771,1.0
13576,762,771,3.0
14168,762,771,2.0
5543,762,784,1.0
5564,762,784,1.0
48196,762,784,3.0
18514,762,804,1.0
18764,762,804,1.0
18915,762,804,1.0
1408,762,875,1.0
1412,762,875,1.0
1427,762,875,1.0
13895,762,875,1.0
30637,762,875,1.0
30647,762,875,1.0
30652,762,875,1.0
1083,765,786,2.0
1096,765,786,2.0
1138,765,786,1.0
1149,765,786,3.0
1153,765,786,1.0
1157,765,786,4.0
1163,765,786,1.0
1165,765,786,1.0
1170,765,786,3.0
1204,765,786,1.0
1208,765,786,1.0
1216,765,786,1.0
1225,765,786,3.0
1259,765,786,1.0
1273,765,786,1.0
1279,765,786,3.0
1285,765,786,2.0
1303,765,786,6.0
1317,765,786,3.0
1321,765,786,5.0
1330,765,786,1.0
1333,765,786,1.0
1364,765,786,3.0
1368,765,786,1.0
1374,765,786,3.0
1378,765,786,1.0
1382,765,786,3.0
1386,765,786,1.0
1389,765,786,2.0
1393,765,786,2.0
4652,765,786,1.0
48405,765,804,3.0
62,765,826,1.0
5543,771,784,1.0
968,778,804,1.0
8797,778,804,2.0
39712,778,804,7.0
556,778,826,2.0
8881,778,826,1.0
43869,778,826,1.0
43871,778,826,2.0
43875,778,826,5.0
4719,778,845,1.0
9168,778,845,1.0
9184,778,845,1.0
9202,778,845,1.0
9255,778,845,1.0
9295,778,845,1.0
39694,778,875,4.0
39699,778,875,6.0
39719,778,875,2.0
39722,778,875,1.0
39729,778,875,1.0
39733,778,875,1.0
39736,778,875,2.0
39740,778,875,1.0
39743,778,875,1.0
39750,778,875,3.0
39755,778,875,2.0
39761,778,875,5.0
39772,778,875,1.0
39776,778,875,1.0
39783,778,875,2.0
39793,778,875,1.0
39812,778,875,1.0
39814,778,875,1.0
39817,778,875,2.0
39947,778,875,12.0
13141,779,819,1.0
43396,779,819,1.0
43398,779,819,1.0
43403,779,819,3.0
43419,779,819,1.0
43422,779,819,3.0
43426,779,819,1.0
44290,779,819,1.0
44342,779,819,1.0
44345,779,819,1.0
44707,779,819,2.0
34831,779,939,1.0
44110,779,987,1.0
39091,784,804,1.0
39094,784,804,1.0
39101,784,804,1.0
13976,784,875,1.0
39617,784,875,1.0
44218,784,875,1.0
967,804,826,2.0
10145,804,826,1.0
8929,804,845,1.0
8932,804,845,1.0
9030,804,845,1.0
9038,804,845,3.0
9168,804,845,2.0
9171,804,845,2.0
39068,804,875,2.0
39091,804,875,4.0
39096,804,875,5.0
39102,804,875,4.0
39107,804,875,1.0
39109,804,875,3.0
39114,804,875,5.0
40173,804,875,1.0
48269,804,875,1.0
5577,804,938,5.0
5585,804,938,2.0
5590,804,938,1.0
5648,804,938,1.0
31033,819,939,3.0
31218,819,939,4.0
31251,819,939,1.0
31268,819,939,1.0
13196,819,987,1.0
13198,819,987,1.0
14372,819,987,1.0
39960,819,987,1.0
44902,819,987,1.0
4550,826,987,1.0
49147,875,938,1.0
