t,i,j,τ
1454,1798,1889,2.0
1411,1798,1897,1.0
5175,1798,1901,1.0
1453,1798,1906,1.0
4772,1798,1908,1.0
5177,1798,1913,2.0
5181,1798,1913,10.0
5192,1798,1913,9.0
5202,1798,1913,21.0
5225,1798,1913,8.0
5235,1798,1913,4.0
5240,1798,1913,2.0
5244,1798,1913,5.0
5251,1798,1913,2.0
5254,1798,1913,4.0
5259,1798,1913,7.0
5267,1798,1913,1.0
5269,1798,1913,2.0
5290,1798,1913,2.0
5599,1798,1913,1.0
4776,1802,1426,1.0
4785,1802,1437,1.0
4736,1802,1440,1.0
4738,1802,1469,2.0
4743,1802,1469,1.0
4745,1802,1469,1.0
4748,1802,1469,1.0
4757,1802,1471,1.0
1441,1802,1487,1.0
1730,1802,1491,6.0
4926,1802,1493,2.0
4858,1802,1495,4.0
4863,1802,1495,1.0
4865,1802,1495,2.0
4878,1802,1495,3.0
4922,1802,1495,1.0
4925,1802,1495,3.0
4933,1802,1495,1.0
4935,1802,1495,1.0
5232,1802,1495,2.0
5267,1802,1495,2.0
1460,1802,1528,1.0
4736,1802,1816,1.0
4760,1802,1841,1.0
4765,1802,1841,1.0
1727,1802,1855,1.0
4743,1802,1857,1.0
4928,1802,1862,1.0
1387,1802,1865,2.0
1415,1802,1865,6.0
1424,1802,1865,1.0
1428,1802,1865,11.0
1756,1802,1865,3.0
1760,1802,1865,1.0
1762,1802,1865,1.0
4706,1802,1865,2.0
4762,1802,1865,2.0
4779,1802,1865,1.0
4781,1802,1865,2.0
4784,1802,1865,3.0
4788,1802,1865,1.0
4791,1802,1865,1.0
4793,1802,1865,1.0
4840,1802,1865,1.0
4860,1802,1865,1.0
4780,1802,1880,1.0
1727,1802,1889,1.0
4754,1802,1901,1.0
1730,1802,1916,1.0
4857,1802,1923,1.0
4717,1803,1441,1.0
4874,1803,1451,1.0
4878,1803,1451,2.0
975,1803,1477,3.0
5375,1803,1519,3.0
5377,1803,1525,1.0
987,1803,1531,2.0
4378,1803,1623,1.0
4418,1803,1623,2.0
4422,1803,1623,1.0
4425,1803,1623,1.0
4434,1803,1623,3.0
4461,1803,1623,1.0
4478,1803,1623,1.0
4502,1803,1623,1.0
4690,1803,1678,2.0
5375,1803,1831,3.0
4881,1803,1880,3.0
976,1803,1902,4.0
981,1803,1902,3.0
985,1803,1902,1.0
987,1803,1902,3.0
1003,1803,1902,1.0
1012,1803,1902,1.0
1019,1803,1902,1.0
1021,1803,1902,5.0
1027,1803,1902,1.0
1029,1803,1902,1.0
1034,1803,1902,1.0
1042,1803,1902,4.0
1047,1803,1902,1.0
1049,1803,1902,2.0
1059,1803,1902,1.0
1065,1803,1902,1.0
1068,1803,1902,1.0
1071,1803,1902,7.0
1081,1803,1902,2.0
4878,1803,1918,2.0
4881,1803,1918,4.0
1390,1804,1438,1.0
1392,1804,1438,5.0
1477,1804,1482,2.0
1423,1804,1501,1.0
1386,1804,1510,2.0
1389,1804,1510,1.0
1392,1804,1510,1.0
1395,1804,1510,1.0
1409,1804,1510,14.0
1427,1804,1510,6.0
1453,1804,1510,1.0
1461,1804,1510,1.0
1463,1804,1510,2.0
1471,1804,1510,6.0
1478,1804,1510,2.0
1481,1804,1510,2.0
1499,1804,1510,1.0
1512,1804,1510,1.0
1518,1804,1510,6.0
1400,1804,1825,1.0
1410,1804,1825,1.0
1417,1804,1825,1.0
1517,1804,1835,1.0
1381,1804,1884,2.0
1435,1805,1425,1.0
1438,1805,1425,1.0
1440,1805,1425,11.0
1423,1805,1467,2.0
1426,1805,1467,1.0
1428,1805,1467,1.0
4729,1805,1485,1.0
425,1805,1493,19.0
4853,1805,1501,4.0
4864,1805,1501,1.0
5250,1805,1512,1.0
4767,1805,1520,1.0
450,1805,1524,5.0
467,1805,1524,1.0
546,1805,1531,1.0
424,1805,1532,26.0
451,1805,1532,21.0
4784,1805,1825,1.0
425,1805,1828,25.0
451,1805,1828,20.0
472,1805,1828,1.0
1051,1805,1831,1.0
1434,1805,1841,1.0
425,1805,1863,36.0
462,1805,1863,10.0
473,1805,1863,1.0
4735,1805,1870,1.0
424,1805,1888,45.0
470,1805,1888,2.0
502,1805,1888,13.0
516,1805,1888,10.0
527,1805,1888,4.0
547,1805,1888,1.0
1400,1805,1888,3.0
1404,1805,1888,1.0
1416,1805,1888,2.0
4721,1805,1888,1.0
4737,1805,1888,1.0
4765,1805,1888,2.0
1432,1805,1904,1.0
425,1805,1912,4.0
430,1805,1912,17.0
449,1805,1912,4.0
454,1805,1912,1.0
458,1805,1912,10.0
469,1805,1912,2.0
425,1805,1916,47.0
4806,1806,1458,2.0
4903,1806,1458,1.0
4830,1806,1490,1.0
4834,1806,1519,1.0
5116,1806,1598,1.0
4613,1806,1767,9.0
4623,1806,1767,25.0
4717,1806,1808,3.0
5140,1806,1811,68.0
4835,1806,1825,1.0
5145,1806,1825,1.0
5153,1806,1825,1.0
5161,1806,1825,1.0
4615,1806,1840,1.0
4725,1806,1841,1.0
5117,1806,1848,37.0
5161,1806,1848,47.0
5123,1806,1890,3.0
5136,1806,1890,2.0
5140,1806,1890,2.0
5168,1806,1890,2.0
5181,1806,1890,1.0
4725,1806,1901,1.0
4807,1807,1427,1.0
4809,1807,1427,1.0
4811,1807,1427,1.0
4814,1807,1427,1.0
4816,1807,1427,1.0
5533,1807,1451,1.0
4778,1807,1458,1.0
1404,1807,1467,2.0
5533,1807,1498,1.0
5492,1807,1624,42.0
4332,1807,1742,1.0
1727,1807,1841,1.0
4797,1807,1876,1.0
1727,1807,1889,1.0
4407,1808,1441,1.0
4714,1808,1455,1.0
389,1808,1463,1.0
557,1808,1464,1.0
4682,1808,1479,3.0
1175,1808,1504,1.0
1489,1808,1523,1.0
1496,1808,1523,1.0
1500,1808,1523,4.0
1505,1808,1523,1.0
1507,1808,1523,2.0
1158,1808,1530,1.0
1269,1808,1582,1.0
1295,1808,1582,2.0
1299,1808,1582,2.0
4560,1808,1583,1.0
4563,1808,1583,1.0
4418,1808,1595,3.0
350,1808,1599,9.0
4560,1808,1628,1.0
4562,1808,1628,1.0
358,1808,1716,2.0
365,1808,1716,1.0
380,1808,1716,8.0
1220,1808,1716,1.0
1223,1808,1716,1.0
1228,1808,1716,1.0
1230,1808,1716,1.0
1232,1808,1716,1.0
1238,1808,1716,2.0
1241,1808,1716,1.0
1243,1808,1716,2.0
1251,1808,1716,1.0
1253,1808,1716,6.0
1260,1808,1716,1.0
1848,1808,1716,13.0
1878,1808,1716,2.0
1909,1808,1716,3.0
1913,1808,1716,8.0
1922,1808,1716,1.0
1924,1808,1716,5.0
1931,1808,1716,1.0
1936,1808,1716,3.0
1941,1808,1716,1.0
4951,1808,1743,5.0
4960,1808,1743,2.0
4964,1808,1743,1.0
5050,1808,1743,1.0
5062,1808,1743,1.0
5066,1808,1743,4.0
5072,1808,1743,1.0
5074,1808,1743,4.0
1821,1808,1772,1.0
1422,1808,1816,5.0
1428,1808,1816,3.0
4433,1808,1829,4.0
718,1808,1847,5.0
724,1808,1847,1.0
5152,1808,1848,2.0
1401,1808,1855,1.0
1403,1808,1855,1.0
1406,1808,1855,8.0
4683,1808,1877,1.0
4434,1808,1886,1.0
4436,1808,1886,2.0
4658,1808,1897,6.0
408,1808,1904,1.0
4535,1808,1908,1.0
4711,1808,1915,1.0
1371,1811,1441,1.0
490,1811,1448,1.0
1515,1811,1448,1.0
1377,1811,1462,1.0
4719,1811,1465,1.0
1469,1811,1498,1.0
828,1811,1510,1.0
4728,1811,1511,1.0
4763,1811,1517,1.0
827,1811,1521,1.0
4777,1811,1531,1.0
1564,1811,1819,1.0
5142,1811,1825,1.0
5145,1811,1825,1.0
5158,1811,1825,4.0
500,1811,1831,1.0
5140,1811,1848,69.0
827,1811,1853,1.0
1614,1811,1857,2.0
4715,1811,1857,1.0
4775,1811,1871,1.0
1457,1811,1875,1.0
1515,1811,1876,1.0
1517,1811,1876,3.0
1521,1811,1876,1.0
1523,1811,1876,8.0
1535,1811,1876,1.0
1537,1811,1876,1.0
1562,1811,1876,1.0
1564,1811,1876,1.0
1566,1811,1876,2.0
1569,1811,1876,1.0
1572,1811,1876,5.0
1578,1811,1876,3.0
1582,1811,1876,4.0
1588,1811,1876,1.0
1591,1811,1876,1.0
1593,1811,1876,5.0
1600,1811,1876,2.0
1603,1811,1876,4.0
1614,1811,1876,7.0
1635,1811,1876,1.0
1662,1811,1876,1.0
1666,1811,1876,5.0
1675,1811,1876,1.0
1681,1811,1876,2.0
1684,1811,1876,2.0
1688,1811,1876,2.0
4536,1811,1876,1.0
4706,1811,1876,2.0
4709,1811,1876,1.0
4718,1811,1876,1.0
4721,1811,1876,1.0
4723,1811,1876,3.0
4728,1811,1876,5.0
1480,1811,1890,8.0
1492,1811,1890,1.0
1494,1811,1890,2.0
1515,1811,1890,1.0
5160,1811,1890,1.0
4765,1811,1901,1.0
1665,1811,1913,1.0
4713,1811,1923,2.0
4718,1811,1923,1.0
4727,1811,1923,2.0
4730,1811,1923,4.0
642,1813,1441,3.0
647,1813,1441,9.0
661,1813,1441,1.0
664,1813,1441,1.0
670,1813,1441,2.0
621,1813,1489,1.0
1240,1813,1598,1.0
4679,1813,1644,2.0
4683,1813,1644,4.0
5696,1813,1655,1.0
4530,1813,1659,1.0
4533,1813,1659,2.0
4537,1813,1659,1.0
4543,1813,1659,1.0
4547,1813,1659,5.0
4562,1813,1659,1.0
4564,1813,1659,1.0
4566,1813,1659,1.0
4572,1813,1659,1.0
4577,1813,1659,1.0
4587,1813,1659,1.0
4551,1813,1704,1.0
648,1813,1857,2.0
657,1813,1857,2.0
662,1813,1857,1.0
4711,1813,1872,7.0
4836,1813,1880,1.0
1418,1816,1441,1.0
4753,1816,1441,1.0
4744,1816,1442,1.0
4761,1816,1444,1.0
4752,1816,1479,1.0
4769,1816,1502,1.0
4774,1816,1502,1.0
1432,1816,1505,1.0
4735,1816,1523,1.0
4544,1816,1721,1.0
1408,1816,1823,1.0
1419,1816,1823,1.0
1425,1816,1823,1.0
1429,1816,1823,6.0
1508,1816,1823,1.0
1511,1816,1823,6.0
1518,1816,1823,6.0
1527,1816,1823,1.0
1529,1816,1823,1.0
1531,1816,1823,1.0
1547,1816,1823,1.0
1558,1816,1823,1.0
1560,1816,1823,2.0
1563,1816,1823,3.0
1589,1816,1823,2.0
1593,1816,1823,3.0
1597,1816,1823,1.0
4544,1816,1823,2.0
4727,1816,1823,1.0
4733,1816,1823,1.0
4735,1816,1823,4.0
4740,1816,1823,4.0
4745,1816,1823,2.0
4755,1816,1823,2.0
4758,1816,1823,1.0
4762,1816,1823,2.0
4765,1816,1823,2.0
4774,1816,1823,2.0
4784,1816,1823,6.0
4806,1816,1823,38.0
4849,1816,1823,4.0
4854,1816,1823,2.0
4875,1816,1823,1.0
4877,1816,1823,1.0
4882,1816,1823,5.0
4888,1816,1823,2.0
4904,1816,1823,2.0
5167,1816,1823,2.0
1510,1816,1825,1.0
1515,1816,1825,1.0
1517,1816,1825,1.0
1519,1816,1825,4.0
1517,1816,1835,2.0
4734,1816,1836,1.0
1414,1816,1845,1.0
4781,1816,1855,2.0
1408,1816,1866,1.0
1510,1816,1872,1.0
4859,1816,1873,1.0
1411,1816,1881,1.0
1499,1816,1881,1.0
1501,1816,1881,1.0
1507,1816,1881,1.0
1509,1816,1881,4.0
1527,1816,1881,1.0
1529,1816,1881,1.0
1532,1816,1881,1.0
1544,1816,1881,2.0
1569,1816,1881,2.0
1575,1816,1881,3.0
1592,1816,1881,1.0
1597,1816,1881,2.0
4538,1816,1881,2.0
4544,1816,1881,1.0
4723,1816,1881,1.0
4726,1816,1881,1.0
4728,1816,1881,5.0
4738,1816,1881,6.0
4753,1816,1881,2.0
4761,1816,1881,1.0
4763,1816,1881,1.0
4768,1816,1881,1.0
4770,1816,1881,3.0
4774,1816,1881,1.0
4781,1816,1881,1.0
4784,1816,1881,2.0
4792,1816,1881,6.0
4800,1816,1881,1.0
4802,1816,1881,2.0
4805,1816,1881,1.0
4807,1816,1881,1.0
4836,1816,1881,3.0
4852,1816,1881,1.0
4854,1816,1881,2.0
4865,1816,1881,1.0
4867,1816,1881,6.0
4884,1816,1881,4.0
4889,1816,1881,1.0
5173,1816,1882,1.0
4763,1816,1883,1.0
4755,1816,1887,1.0
1411,1816,1893,1.0
1546,1816,1918,1.0
1555,1816,1918,1.0
1501,1816,1923,1.0
1580,1817,1819,1.0
5066,1818,1525,1.0
5141,1818,1598,1.0
2058,1818,1663,3.0
5064,1818,1663,1.0
5088,1818,1663,1.0
5093,1818,1663,2.0
5106,1818,1663,1.0
5139,1818,1663,1.0
5143,1818,1663,1.0
5146,1818,1663,1.0
5148,1818,1663,2.0
5152,1818,1663,1.0
5417,1818,1663,2.0
5103,1818,1754,2.0
5182,1818,1858,2.0
5196,1818,1858,1.0
5201,1818,1858,1.0
1729,1818,1872,1.0
1732,1818,1872,1.0
1738,1818,1872,1.0
1731,1818,1886,1.0
1729,1818,1889,1.0
4758,1819,1439,1.0
756,1819,1441,1.0
4745,1819,1453,1.0
4760,1819,1457,1.0
4758,1819,1460,1.0
4761,1819,1462,1.0
4786,1819,1462,1.0
957,1819,1477,1.0
4825,1819,1479,1.0
4821,1819,1490,1.0
4763,1819,1491,1.0
709,1819,1512,3.0
1518,1819,1519,1.0
4802,1819,1519,1.0
1225,1819,1598,1.0
5522,1819,1609,1.0
5087,1819,1661,1.0
4836,1819,1825,2.0
1643,1819,1845,1.0
1727,1819,1845,1.0
1564,1819,1851,1.0
4756,1819,1866,1.0
1551,1819,1876,1.0
4805,1819,1876,1.0
1393,1819,1897,1.0
1019,1819,1911,2.0
1023,1819,1911,1.0
1518,1819,1913,3.0
1524,1819,1913,2.0
1533,1819,1913,3.0
1566,1819,1913,2.0
1570,1819,1913,3.0
1575,1819,1913,1.0
1579,1819,1913,2.0
1583,1819,1913,1.0
4780,1819,1913,4.0
4785,1819,1913,1.0
4789,1819,1913,3.0
4802,1819,1913,17.0
4820,1819,1913,3.0
4828,1819,1913,2.0
4836,1819,1913,2.0
4842,1819,1913,1.0
4844,1819,1913,3.0
4848,1819,1913,1.0
4850,1819,1913,1.0
4858,1819,1913,1.0
4862,1819,1913,1.0
4865,1819,1913,2.0
4869,1819,1913,1.0
4872,1819,1913,2.0
4884,1819,1913,2.0
4891,1819,1913,1.0
4895,1819,1913,3.0
4899,1819,1913,1.0
4901,1819,1913,1.0
4907,1819,1913,1.0
4911,1819,1913,1.0
710,1819,1920,4.0
721,1819,1920,6.0
728,1819,1920,3.0
735,1819,1920,1.0
737,1819,1920,1.0
741,1819,1920,6.0
759,1819,1920,1.0
773,1819,1920,1.0
792,1819,1920,1.0
797,1819,1920,3.0
806,1819,1920,1.0
825,1819,1920,10.0
836,1819,1920,2.0
839,1819,1920,2.0
845,1819,1920,10.0
856,1819,1920,2.0
861,1819,1920,1.0
864,1819,1920,1.0
941,1819,1920,2.0
944,1819,1920,2.0
951,1819,1920,2.0
957,1819,1920,2.0
1022,1819,1920,1.0
1029,1819,1920,6.0
1039,1819,1920,3.0
1043,1819,1920,2.0
1202,1819,1920,4.0
1208,1819,1920,4.0
1400,1819,1920,2.0
1403,1819,1920,1.0
1410,1819,1920,1.0
1412,1819,1920,3.0
1584,1819,1920,1.0
4786,1819,1921,1.0
4757,1821,1427,1.0
1445,1821,1438,1.0
4762,1821,1439,1.0
1381,1821,1441,4.0
1426,1821,1448,1.0
1445,1821,1448,1.0
4803,1821,1452,1.0
4773,1821,1455,1.0
5235,1821,1455,1.0
1461,1821,1458,1.0
1450,1821,1462,1.0
1425,1821,1463,2.0
1463,1821,1471,1.0
1607,1821,1477,1.0
1626,1821,1477,2.0
1630,1821,1477,1.0
1634,1821,1477,3.0
1669,1821,1477,1.0
1408,1821,1489,1.0
1444,1821,1518,2.0
510,1821,1519,1.0
1438,1821,1525,1.0
4803,1821,1530,1.0
4772,1821,1532,1.0
526,1821,1825,1.0
4738,1821,1825,1.0
1474,1821,1830,1.0
5160,1821,1841,1.0
4816,1821,1858,1.0
1727,1821,1875,1.0
1443,1821,1879,1.0
1446,1821,1879,1.0
1441,1821,1890,1.0
1443,1821,1890,1.0
1446,1821,1890,1.0
1448,1821,1890,1.0
1450,1821,1890,1.0
1457,1821,1890,1.0
1474,1821,1898,1.0
1581,1821,1898,1.0
1673,1821,1898,1.0
1720,1821,1898,3.0
1725,1821,1898,1.0
5160,1821,1901,1.0
1432,1823,1505,1.0
1509,1823,1881,1.0
1583,1823,1881,1.0
4728,1823,1881,2.0
4738,1823,1881,1.0
4757,1823,1881,3.0
4779,1823,1881,1.0
4798,1823,1881,1.0
4844,1823,1881,1.0
4849,1823,1881,1.0
4888,1823,1881,1.0
1424,1825,1426,5.0
1431,1825,1426,2.0
1435,1825,1426,3.0
816,1825,1428,1.0
826,1825,1428,1.0
843,1825,1428,6.0
470,1825,1431,2.0
829,1825,1433,1.0
5253,1825,1434,1.0
5256,1825,1434,1.0
409,1825,1436,1.0
1398,1825,1438,4.0
1403,1825,1438,1.0
448,1825,1443,2.0
4773,1825,1446,1.0
1017,1825,1449,1.0
4807,1825,1455,1.0
1628,1825,1459,1.0
1630,1825,1459,2.0
4732,1825,1461,1.0
1442,1825,1462,1.0
1444,1825,1462,1.0
5576,1825,1462,3.0
1556,1825,1463,1.0
4653,1825,1463,2.0
5030,1825,1463,1.0
5038,1825,1463,1.0
5060,1825,1463,5.0
5302,1825,1463,1.0
5306,1825,1463,1.0
5322,1825,1463,1.0
5472,1825,1463,1.0
5638,1825,1463,1.0
1105,1825,1467,1.0
1007,1825,1469,13.0
1021,1825,1469,7.0
1029,1825,1469,22.0
1052,1825,1469,2.0
1059,1825,1469,1.0
1069,1825,1469,2.0
1073,1825,1469,12.0
1250,1825,1469,1.0
4780,1825,1469,2.0
918,1825,1477,2.0
928,1825,1477,2.0
940,1825,1477,4.0
945,1825,1477,2.0
973,1825,1477,1.0
997,1825,1477,1.0
999,1825,1477,9.0
1015,1825,1477,1.0
1017,1825,1477,2.0
1021,1825,1477,1.0
1029,1825,1477,1.0
1035,1825,1477,1.0
1114,1825,1477,1.0
1116,1825,1477,1.0
1160,1825,1477,1.0
1165,1825,1477,2.0
5280,1825,1479,2.0
5296,1825,1479,5.0
5305,1825,1479,2.0
5324,1825,1479,1.0
1379,1825,1490,2.0
4803,1825,1493,4.0
4816,1825,1495,1.0
413,1825,1499,1.0
4774,1825,1499,1.0
4776,1825,1499,1.0
4780,1825,1499,1.0
4785,1825,1499,1.0
4789,1825,1499,1.0
455,1825,1501,3.0
459,1825,1501,1.0
1397,1825,1510,1.0
1399,1825,1510,3.0
1404,1825,1510,2.0
1408,1825,1510,2.0
1414,1825,1510,2.0
1419,1825,1510,1.0
1421,1825,1510,2.0
4737,1825,1510,13.0
4752,1825,1510,14.0
4767,1825,1510,3.0
5383,1825,1512,1.0
5385,1825,1512,1.0
1078,1825,1517,1.0
1460,1825,1518,1.0
471,1825,1519,1.0
485,1825,1519,2.0
532,1825,1519,1.0
551,1825,1519,1.0
561,1825,1519,1.0
563,1825,1519,2.0
583,1825,1519,2.0
617,1825,1519,4.0
625,1825,1519,1.0
630,1825,1519,3.0
634,1825,1519,7.0
674,1825,1519,2.0
683,1825,1519,4.0
689,1825,1519,1.0
693,1825,1519,2.0
707,1825,1519,1.0
712,1825,1519,1.0
766,1825,1519,2.0
770,1825,1519,1.0
775,1825,1519,1.0
778,1825,1519,1.0
787,1825,1519,1.0
803,1825,1519,1.0
809,1825,1519,1.0
947,1825,1519,2.0
1088,1825,1519,1.0
1212,1825,1519,1.0
1217,1825,1519,2.0
1223,1825,1519,1.0
1272,1825,1519,1.0
1296,1825,1519,1.0
1298,1825,1519,1.0
1300,1825,1519,1.0
1334,1825,1519,1.0
1336,1825,1519,4.0
1373,1825,1519,3.0
1377,1825,1519,5.0
1384,1825,1519,1.0
1569,1825,1519,1.0
1574,1825,1519,1.0
1642,1825,1519,1.0
1750,1825,1519,16.0
1792,1825,1519,3.0
1796,1825,1519,2.0
1799,1825,1519,2.0
1823,1825,1519,1.0
1838,1825,1519,3.0
1842,1825,1519,1.0
1861,1825,1519,2.0
1866,1825,1519,16.0
1884,1825,1519,7.0
1892,1825,1519,1.0
1894,1825,1519,1.0
1897,1825,1519,2.0
1900,1825,1519,6.0
1907,1825,1519,5.0
1917,1825,1519,1.0
4398,1825,1519,1.0
4400,1825,1519,1.0
4421,1825,1519,1.0
4443,1825,1519,1.0
4494,1825,1519,2.0
4503,1825,1519,4.0
4518,1825,1519,3.0
4525,1825,1519,1.0
4527,1825,1519,3.0
4533,1825,1519,3.0
4542,1825,1519,1.0
4557,1825,1519,1.0
4567,1825,1519,4.0
4575,1825,1519,17.0
4593,1825,1519,7.0
4610,1825,1519,5.0
4622,1825,1519,3.0
4626,1825,1519,11.0
4638,1825,1519,22.0
4680,1825,1519,1.0
4686,1825,1519,1.0
4700,1825,1519,1.0
4772,1825,1519,1.0
4775,1825,1519,1.0
4778,1825,1519,1.0
4790,1825,1519,1.0
4835,1825,1519,1.0
4844,1825,1519,5.0
4853,1825,1519,8.0
4869,1825,1519,2.0
4874,1825,1519,1.0
4881,1825,1519,1.0
4896,1825,1519,1.0
4899,1825,1519,2.0
4906,1825,1519,1.0
4947,1825,1519,1.0
4966,1825,1519,1.0
4972,1825,1519,2.0
4978,1825,1519,8.0
5020,1825,1519,4.0
5030,1825,1519,7.0
5054,1825,1519,1.0
5095,1825,1519,1.0
5097,1825,1519,1.0
5099,1825,1519,7.0
5107,1825,1519,4.0
5116,1825,1519,5.0
5125,1825,1519,1.0
5128,1825,1519,2.0
5135,1825,1519,2.0
5140,1825,1519,1.0
5148,1825,1519,8.0
5175,1825,1519,5.0
5181,1825,1519,4.0
5214,1825,1519,3.0
5229,1825,1519,1.0
5271,1825,1519,1.0
5299,1825,1519,1.0
5328,1825,1519,1.0
5331,1825,1519,1.0
5333,1825,1519,5.0
5340,1825,1519,1.0
5342,1825,1519,2.0
5353,1825,1519,1.0
5358,1825,1519,1.0
5365,1825,1519,6.0
5380,1825,1519,2.0
5389,1825,1519,1.0
5391,1825,1519,1.0
5393,1825,1519,8.0
5413,1825,1519,2.0
339,1825,1522,60.0
4931,1825,1522,5.0
4947,1825,1522,1.0
438,1825,1523,2.0
461,1825,1523,2.0
492,1825,1523,3.0
544,1825,1523,1.0
568,1825,1523,1.0
611,1825,1523,1.0
618,1825,1523,1.0
639,1825,1523,1.0
642,1825,1523,4.0
647,1825,1523,7.0
841,1825,1523,1.0
881,1825,1524,1.0
885,1825,1524,2.0
897,1825,1524,1.0
900,1825,1524,2.0
4930,1825,1524,4.0
4937,1825,1524,6.0
4944,1825,1524,1.0
5043,1825,1524,1.0
5185,1825,1524,1.0
436,1825,1525,2.0
439,1825,1525,3.0
443,1825,1525,3.0
455,1825,1525,5.0
470,1825,1525,1.0
485,1825,1525,1.0
504,1825,1525,1.0
517,1825,1525,1.0
544,1825,1525,1.0
562,1825,1525,1.0
579,1825,1525,1.0
816,1825,1525,11.0
828,1825,1525,3.0
863,1825,1525,2.0
1225,1825,1525,1.0
1232,1825,1525,12.0
1319,1825,1525,1.0
1323,1825,1525,8.0
1370,1825,1525,1.0
1424,1825,1525,10.0
1613,1825,1525,1.0
1782,1825,1525,1.0
4592,1825,1525,3.0
4748,1825,1525,1.0
4881,1825,1525,1.0
4887,1825,1525,2.0
4892,1825,1525,1.0
4896,1825,1525,1.0
4898,1825,1525,2.0
4902,1825,1525,1.0
5025,1825,1525,1.0
5027,1825,1525,1.0
5029,1825,1525,1.0
5146,1825,1525,1.0
5258,1825,1525,1.0
5267,1825,1525,1.0
5274,1825,1525,2.0
5277,1825,1525,1.0
5281,1825,1525,1.0
5287,1825,1525,4.0
5318,1825,1525,3.0
5334,1825,1525,9.0
5346,1825,1525,2.0
5353,1825,1525,6.0
5362,1825,1525,3.0
5366,1825,1525,5.0
5387,1825,1525,13.0
5401,1825,1525,1.0
5413,1825,1525,3.0
5430,1825,1525,3.0
5449,1825,1525,1.0
5638,1825,1526,2.0
5641,1825,1526,5.0
5651,1825,1526,1.0
5654,1825,1526,1.0
544,1825,1527,1.0
437,1825,1529,1.0
468,1825,1529,1.0
519,1825,1529,1.0
521,1825,1529,1.0
523,1825,1529,1.0
532,1825,1529,1.0
633,1825,1529,1.0
635,1825,1529,1.0
638,1825,1529,1.0
649,1825,1529,1.0
660,1825,1529,1.0
662,1825,1529,2.0
668,1825,1529,1.0
671,1825,1529,1.0
794,1825,1529,1.0
803,1825,1529,3.0
984,1825,1531,1.0
4576,1825,1531,1.0
4995,1825,1531,1.0
5459,1825,1531,1.0
1230,1825,1583,1.0
1872,1825,1583,5.0
1879,1825,1583,2.0
4502,1825,1583,36.0
4583,1825,1583,2.0
4586,1825,1583,2.0
5437,1825,1598,1.0
5440,1825,1598,1.0
5551,1825,1598,1.0
1899,1825,1599,1.0
4493,1825,1599,1.0
1256,1825,1600,1.0
1258,1825,1600,1.0
1260,1825,1600,1.0
1263,1825,1600,2.0
1266,1825,1600,3.0
1273,1825,1600,1.0
1276,1825,1600,1.0
1278,1825,1600,3.0
4989,1825,1600,1.0
5008,1825,1600,2.0
5021,1825,1600,12.0
5036,1825,1600,2.0
5115,1825,1600,1.0
5127,1825,1600,7.0
5135,1825,1600,2.0
5437,1825,1600,1.0
5458,1825,1600,1.0
4678,1825,1601,1.0
4670,1825,1609,1.0
1922,1825,1628,1.0
4455,1825,1628,2.0
5063,1825,1628,2.0
4679,1825,1635,1.0
4686,1825,1643,2.0
5532,1825,1651,3.0
1230,1825,1655,1.0
1899,1825,1655,1.0
1904,1825,1655,1.0
5655,1825,1655,2.0
4696,1825,1704,1.0
339,1825,1779,2.0
1903,1825,1786,1.0
5485,1825,1789,1.0
339,1825,1791,2.0
342,1825,1791,15.0
5118,1825,1806,1.0
5153,1825,1811,1.0
980,1825,1826,1.0
5246,1825,1830,2.0
5251,1825,1830,1.0
5262,1825,1830,1.0
5370,1825,1831,2.0
5373,1825,1831,1.0
1517,1825,1835,1.0
5115,1825,1848,1.0
5121,1825,1848,1.0
5145,1825,1848,1.0
5147,1825,1848,1.0
5155,1825,1848,2.0
5158,1825,1848,4.0
4723,1825,1853,1.0
1130,1825,1862,1.0
625,1825,1872,5.0
339,1825,1874,2.0
344,1825,1874,4.0
350,1825,1874,2.0
353,1825,1874,1.0
362,1825,1874,1.0
367,1825,1874,1.0
369,1825,1874,1.0
376,1825,1874,1.0
389,1825,1874,2.0
392,1825,1874,3.0
396,1825,1874,1.0
4826,1825,1874,2.0
4829,1825,1874,3.0
4467,1825,1875,1.0
4790,1825,1876,8.0
5279,1825,1877,4.0
5297,1825,1877,1.0
5492,1825,1880,1.0
1518,1825,1881,5.0
1114,1825,1884,1.0
1126,1825,1884,1.0
1130,1825,1884,1.0
1205,1825,1884,1.0
1241,1825,1884,2.0
1256,1825,1884,1.0
1261,1825,1884,2.0
1265,1825,1884,1.0
1267,1825,1884,2.0
1275,1825,1884,1.0
1277,1825,1884,2.0
1318,1825,1884,2.0
1324,1825,1884,15.0
1371,1825,1884,2.0
1570,1825,1884,1.0
1641,1825,1884,1.0
1648,1825,1884,7.0
1775,1825,1884,3.0
1808,1825,1884,1.0
1859,1825,1884,1.0
1871,1825,1884,1.0
1873,1825,1884,1.0
1877,1825,1884,2.0
1884,1825,1884,8.0
1894,1825,1884,8.0
1904,1825,1884,2.0
1907,1825,1884,3.0
1911,1825,1884,1.0
4523,1825,1884,1.0
4592,1825,1884,1.0
4594,1825,1884,1.0
4596,1825,1884,1.0
4639,1825,1884,1.0
4657,1825,1884,1.0
4680,1825,1884,1.0
4700,1825,1884,1.0
4717,1825,1884,1.0
4731,1825,1884,2.0
