t,i,j
5099.0,1669,1818
5099.0,1537,1580
5099.0,1825,1519
5099.0,1600,1825
5099.0,1920,1483
5099.0,1563,1592
5099.0,1769,1657
5100.0,1546,1516
5100.0,1441,1617
5100.0,1669,1818
5100.0,1537,1580
5100.0,1825,1519
5100.0,1600,1825
5100.0,1920,1483
5100.0,1563,1592
5100.0,1769,1657
5101.0,1684,1441
5101.0,1441,1617
5101.0,1669,1818
5101.0,1689,1806
5101.0,1593,1521
5101.0,1537,1580
5101.0,1825,1519
5101.0,1600,1825
5101.0,1920,1483
5101.0,1563,1592
5101.0,1769,1657
5102.0,1669,1818
5102.0,1689,1806
5102.0,1593,1521
5102.0,1595,1654
5102.0,1887,1659
5102.0,1537,1580
5102.0,1463,1628
5102.0,1600,1519
5102.0,1825,1519
5102.0,1600,1825
5102.0,1920,1483
5102.0,1563,1592
5102.0,1769,1657
5103.0,1549,1600
5103.0,1431,1516
5103.0,1531,1443
5103.0,1599,1512
5103.0,1537,1580
5103.0,1818,1754
5103.0,1463,1628
5103.0,1600,1519
5103.0,1825,1519
5103.0,1600,1825
5103.0,1920,1483
5103.0,1924,1887
5103.0,1563,1592
5103.0,1769,1657
5104.0,1537,1580
5104.0,1549,1825
5104.0,1684,1659
5104.0,1818,1754
5104.0,1463,1628
5104.0,1600,1519
5104.0,1478,1887
5104.0,1825,1519
5104.0,1531,1599
5104.0,1600,1825
5104.0,1920,1483
5104.0,1924,1887
5104.0,1563,1592
5104.0,1769,1657
5105.0,1669,1754
5105.0,1463,1628
5105.0,1600,1519
5105.0,1478,1887
5105.0,1825,1519
5105.0,1754,1628
5105.0,1531,1599
5105.0,1600,1825
5105.0,1920,1483
5105.0,1924,1887
5105.0,1563,1592
5105.0,1769,1657
5105.0,1595,1654
5106.0,1689,1806
5106.0,1818,1663
5106.0,1531,1599
5106.0,1600,1825
5106.0,1537,1580
5106.0,1920,1483
5106.0,1924,1887
5106.0,1563,1592
5106.0,1769,1657
5106.0,1595,1654
5107.0,1531,1599
5107.0,1840,1857
5107.0,1848,1887
5107.0,1600,1825
5107.0,1537,1580
5107.0,1825,1519
5107.0,1920,1483
5107.0,1924,1887
5107.0,1563,1592
5107.0,1769,1657
5107.0,1595,1654
5108.0,1694,1441
5108.0,1841,1901
5108.0,1792,1885
5108.0,1600,1825
5108.0,1600,1519
5108.0,1537,1580
5108.0,1825,1519
5108.0,1920,1483
5108.0,1924,1887
5108.0,1563,1592
5108.0,1769,1657
5108.0,1595,1654
5109.0,1669,1754
5109.0,1537,1580
5109.0,1848,1887
5109.0,1825,1519
5109.0,1599,1531
5109.0,1920,1483
5109.0,1924,1887
5109.0,1563,1592
5109.0,1769,1657
5109.0,1595,1654
5110.0,1537,1580
5110.0,1538,1524
5110.0,1924,1478
5110.0,1546,1516
5110.0,1431,1516
5110.0,1437,1787
5110.0,1848,1887
5110.0,1825,1519
5110.0,1599,1531
5110.0,1600,1825
5110.0,1920,1483
5110.0,1924,1887
5110.0,1563,1592
5110.0,1769,1657
5110.0,1595,1654
5111.0,1840,1857
5111.0,1599,1531
5111.0,1628,1914
5111.0,1684,1659
5111.0,1600,1825
5111.0,1920,1483
5111.0,1924,1887
5111.0,1563,1592
5111.0,1769,1657
5111.0,1595,1654
5112.0,1792,1885
5112.0,1537,1580
5112.0,1694,1441
5112.0,1684,1659
5112.0,1600,1825
5112.0,1920,1483
5112.0,1924,1887
5112.0,1563,1592
5112.0,1769,1657
5112.0,1595,1654
5113.0,1475,1628
5113.0,1684,1659
5113.0,1600,1825
5113.0,1920,1483
5113.0,1857,1617
5113.0,1924,1887
5113.0,1563,1592
5113.0,1769,1657
5113.0,1595,1654
5114.0,1920,1483
5114.0,1857,1617
5114.0,1478,1887
5114.0,1924,1887
5114.0,1563,1592
5114.0,1769,1657
5114.0,1595,1654
5115.0,1924,1887
5115.0,1825,1600
5115.0,1825,1848
5115.0,1563,1592
5115.0,1694,1441
5115.0,1769,1657
5115.0,1595,1654
5116.0,1806,1598
5116.0,1600,1890
5116.0,1890,1519
5116.0,1549,1600
5116.0,1563,1592
5116.0,1694,1441
5116.0,1600,1519
5116.0,1857,1617
5116.0,1848,1887
5116.0,1825,1890
5116.0,1669,1754
5116.0,1825,1519
5116.0,1617,1769
5116.0,1617,1657
5116.0,1769,1657
5116.0,1595,1654
5117.0,1538,1524
5117.0,1549,1600
5117.0,1563,1592
5117.0,1694,1441
5117.0,1600,1519
5117.0,1857,1769
5117.0,1857,1657
5117.0,1857,1617
5117.0,1848,1887
5117.0,1825,1890
5117.0,1628,1475
5117.0,1669,1754
5117.0,1825,1519
5117.0,1600,1806
5117.0,1617,1769
5117.0,1617,1657
5117.0,1769,1657
5117.0,1600,1825
5117.0,1595,1654
5117.0,1806,1848
5117.0,1920,1483
5118.0,1549,1890
5118.0,1825,1887
5118.0,1825,1806
5118.0,1628,1475
5118.0,1669,1754
5118.0,1531,1512
5118.0,1825,1519
5118.0,1600,1806
5118.0,1617,1769
5118.0,1617,1657
5118.0,1769,1657
5118.0,1600,1825
5118.0,1595,1654
5118.0,1806,1848
5118.0,1920,1483
5119.0,1669,1754
5119.0,1694,1441
5119.0,1600,1519
5119.0,1531,1512
5119.0,1825,1519
5119.0,1600,1806
5119.0,1617,1769
5119.0,1617,1657
5119.0,1769,1657
5119.0,1600,1825
5119.0,1595,1654
5119.0,1806,1848
5119.0,1920,1483
5120.0,1531,1512
5120.0,1825,1519
5120.0,1600,1806
5120.0,1825,1890
5120.0,1617,1769
5120.0,1617,1657
5120.0,1769,1657
5120.0,1600,1825
5120.0,1924,1887
5120.0,1563,1592
5120.0,1595,1654
5120.0,1806,1848
5120.0,1920,1483
5121.0,1538,1524
5121.0,1924,1478
5121.0,1549,1600
5121.0,1549,1806
5121.0,1825,1848
5121.0,1825,1890
5121.0,1890,1600
5121.0,1890,1848
5121.0,1478,1887
5121.0,1617,1769
5121.0,1617,1657
5121.0,1769,1657
5121.0,1600,1825
5121.0,1924,1887
5121.0,1563,1592
5121.0,1595,1654
5121.0,1806,1848
5121.0,1920,1483
5122.0,1441,1694
5122.0,1839,1740
5122.0,1599,1882
5122.0,1769,1657
5122.0,1600,1825
5122.0,1924,1887
5122.0,1563,1592
5122.0,1595,1654
5122.0,1806,1848
5122.0,1920,1483
5123.0,1478,1887
5123.0,1507,1522
5123.0,1538,1524
5123.0,1600,1825
5123.0,1806,1890
5123.0,1924,1887
5123.0,1563,1592
5123.0,1595,1654
5123.0,1806,1848
5123.0,1920,1483
5124.0,1538,1524
5124.0,1847,1479
5124.0,1848,1890
5124.0,1599,1882
5124.0,1600,1825
5124.0,1806,1890
5124.0,1924,1887
5124.0,1563,1592
5124.0,1769,1657
5124.0,1595,1654
5124.0,1806,1848
5124.0,1920,1483
5125.0,1806,1890
5125.0,1449,1603
5125.0,1825,1519
5125.0,1924,1887
5125.0,1694,1441
5125.0,1563,1592
5125.0,1769,1657
5125.0,1595,1654
5125.0,1806,1848
5125.0,1920,1483
5126.0,1924,1887
5126.0,1669,1754
5126.0,1549,1525
5126.0,1774,1523
5126.0,1694,1441
5126.0,1684,1740
5126.0,1563,1592
5126.0,1769,1657
5126.0,1595,1654
5126.0,1806,1848
5126.0,1920,1483
5127.0,1694,1441
5127.0,1924,1478
5127.0,1538,1524
5127.0,1684,1740
5127.0,1449,1603
5127.0,1563,1592
5127.0,1537,1603
5127.0,1825,1600
5127.0,1769,1657
5127.0,1469,1523
5127.0,1595,1654
5127.0,1806,1848
5127.0,1920,1483
5128.0,1924,1478
5128.0,1669,1754
5128.0,1441,1657
5128.0,1531,1512
5128.0,1642,1643
5128.0,1538,1524
5128.0,1684,1740
5128.0,1449,1603
5128.0,1825,1519
5128.0,1563,1592
5128.0,1537,1603
5128.0,1599,1882
5128.0,1825,1600
5128.0,1769,1657
5128.0,1469,1523
5128.0,1600,1519
5128.0,1595,1654
5128.0,1806,1848
5128.0,1920,1483
5129.0,1538,1524
5129.0,1684,1740
5129.0,1449,1603
5129.0,1847,1768
5129.0,1825,1519
5129.0,1563,1592
5129.0,1479,1847
5129.0,1598,1663
5129.0,1537,1603
5129.0,1599,1882
5129.0,1825,1600
5129.0,1769,1657
5129.0,1469,1523
5129.0,1600,1519
5129.0,1595,1654
5129.0,1806,1848
5129.0,1920,1483
5130.0,1792,1885
5130.0,1920,1617
5130.0,1563,1592
5130.0,1512,1531
5130.0,1479,1847
5130.0,1598,1663
5130.0,1537,1603
5130.0,1599,1882
5130.0,1825,1600
5130.0,1769,1657
5130.0,1469,1523
5130.0,1600,1519
5130.0,1595,1654
5130.0,1806,1848
5130.0,1920,1483
5131.0,1538,1524
5131.0,1479,1847
5131.0,1598,1663
5131.0,1740,1914
5131.0,1537,1603
5131.0,1684,1740
5131.0,1704,1643
5131.0,1599,1882
5131.0,1890,1769
5131.0,1825,1600
5131.0,1890,1657
5131.0,1769,1657
5131.0,1469,1523
5131.0,1600,1519
5131.0,1595,1654
5131.0,1806,1848
5131.0,1920,1483
5132.0,1792,1885
5132.0,1537,1603
5132.0,1441,1617
5132.0,1684,1740
5132.0,1704,1643
5132.0,1599,1882
5132.0,1890,1769
5132.0,1563,1592
5132.0,1825,1600
5132.0,1890,1657
5132.0,1769,1657
5132.0,1469,1523
5132.0,1600,1519
5132.0,1595,1654
5132.0,1806,1848
5132.0,1920,1483
5133.0,1538,1524
5133.0,1563,1592
5133.0,1531,1512
5133.0,1825,1600
5133.0,1711,1479
5133.0,1694,1617
5133.0,1479,1847
5133.0,1890,1657
5133.0,1769,1657
5133.0,1469,1523
5133.0,1600,1519
5133.0,1595,1654
5133.0,1806,1848
5133.0,1920,1483
5134.0,1479,1847
5134.0,1890,1769
5134.0,1890,1657
5134.0,1769,1657
5134.0,1523,1882
5134.0,1684,1914
5134.0,1469,1882
5134.0,1469,1523
5134.0,1600,1519
5134.0,1595,1654
5134.0,1806,1848
5134.0,1920,1483
5135.0,1684,1914
5135.0,1441,1914
5135.0,1507,1524
5135.0,1537,1603
5135.0,1538,1522
5135.0,1924,1478
5135.0,1825,1600
5135.0,1825,1519
5135.0,1538,1524
5135.0,1441,1617
5135.0,1469,1882
5135.0,1469,1523
5135.0,1600,1519
5135.0,1595,1654
5135.0,1512,1531
5135.0,1563,1592
5135.0,1806,1848
5135.0,1920,1483
5136.0,1537,1603
5136.0,1538,1522
5136.0,1924,1478
5136.0,1825,1600
5136.0,1825,1519
5136.0,1848,1890
5136.0,1538,1524
5136.0,1806,1890
5136.0,1441,1617
5136.0,1469,1882
5136.0,1469,1523
5136.0,1600,1519
5136.0,1595,1654
5136.0,1512,1531
5136.0,1563,1592
5136.0,1806,1848
5136.0,1920,1483
5137.0,1538,1524
5137.0,1549,1890
5137.0,1806,1890
5137.0,1441,1617
5137.0,1469,1882
5137.0,1469,1523
5137.0,1600,1519
5137.0,1825,1890
5137.0,1523,1882
5137.0,1595,1654
5137.0,1512,1531
5137.0,1914,1684
5137.0,1563,1592
5137.0,1806,1848
5137.0,1920,1483
5138.0,1549,1825
5138.0,1431,1516
5138.0,1441,1694
5138.0,1848,1890
5138.0,1595,1654
5138.0,1599,1882
5138.0,1512,1531
5138.0,1537,1603
5138.0,1914,1684
5138.0,1563,1592
5138.0,1806,1848
5138.0,1920,1483
5139.0,1920,1625
5139.0,1920,1598
5139.0,1924,1478
5139.0,1818,1663
5139.0,1825,1890
5139.0,1890,1519
5139.0,1512,1531
5139.0,1537,1603
5139.0,1914,1684
5139.0,1563,1592
5139.0,1806,1848
5139.0,1920,1483
5140.0,1538,1522
5140.0,1848,1890
5140.0,1825,1519
5140.0,1806,1890
5140.0,1598,1663
5140.0,1890,1811
5140.0,1593,1521
5140.0,1537,1603
5140.0,1914,1684
5140.0,1563,1592
5140.0,1806,1848
5140.0,1920,1483
5140.0,1806,1811
5140.0,1811,1848
5141.0,1538,1507
5141.0,1806,1890
5141.0,1818,1598
5141.0,1699,1443
5141.0,1598,1663
5141.0,1890,1811
5141.0,1593,1521
5141.0,1537,1603
5141.0,1914,1684
5141.0,1563,1592
5141.0,1806,1848
5141.0,1920,1483
5141.0,1806,1811
5141.0,1811,1848
5142.0,1811,1825
5142.0,1841,1901
5142.0,1593,1521
5142.0,1549,1519
5142.0,1537,1603
5142.0,1538,1524
5142.0,1914,1684
5142.0,1563,1592
5142.0,1806,1848
5142.0,1920,1483
5142.0,1806,1811
5142.0,1811,1848
5143.0,1549,1519
5143.0,1818,1663
5143.0,1598,1663
5143.0,1537,1603
5143.0,1538,1524
5143.0,1914,1684
5143.0,1563,1592
5143.0,1806,1848
5143.0,1920,1483
5143.0,1806,1811
5143.0,1811,1848
5144.0,1537,1603
5144.0,1538,1524
5144.0,1914,1684
5144.0,1608,1530
5144.0,1563,1592
5144.0,1538,1507
5144.0,1507,1524
5144.0,1449,1582
5144.0,1806,1848
5144.0,1920,1483
5144.0,1806,1811
5144.0,1811,1848
5145.0,1549,1519
5145.0,1806,1825
5145.0,1811,1825
5145.0,1825,1848
5145.0,1563,1592
5145.0,1704,1643
5145.0,1538,1507
5145.0,1507,1524
5145.0,1449,1582
5145.0,1806,1848
5145.0,1920,1483
5145.0,1806,1811
5145.0,1811,1848
5146.0,1689,1525
5146.0,1818,1663
5146.0,1563,1592
5146.0,1704,1643
5146.0,1825,1525
5146.0,1538,1507
5146.0,1507,1524
5146.0,1449,1582
5146.0,1806,1848
5146.0,1920,1483
5146.0,1806,1811
5146.0,1811,1848
5147.0,1825,1848
5147.0,1608,1530
5147.0,1538,1507
5147.0,1549,1519
5147.0,1507,1524
5147.0,1449,1582
5147.0,1806,1848
5147.0,1920,1483
5147.0,1806,1811
5147.0,1811,1848
5148.0,1538,1507
5148.0,1549,1519
5148.0,1592,1563
5148.0,1531,1512
5148.0,1818,1663
5148.0,1593,1521
5148.0,1507,1524
5148.0,1449,1582
5148.0,1549,1825
5148.0,1806,1848
5148.0,1920,1483
5148.0,1825,1519
5148.0,1806,1811
5148.0,1811,1848
5149.0,1689,1600
5149.0,1818,1663
5149.0,1593,1521
5149.0,1507,1524
5149.0,1538,1524
5149.0,1449,1582
5149.0,1549,1825
5149.0,1806,1848
5149.0,1920,1483
5149.0,1825,1519
5149.0,1806,1811
5149.0,1811,1848
5150.0,1538,1507
5150.0,1538,1524
5150.0,1449,1582
5150.0,1549,1825
5150.0,1806,1848
5150.0,1531,1512
5150.0,1920,1483
5150.0,1825,1519
5150.0,1563,1592
5150.0,1806,1811
5150.0,1811,1848
5151.0,1835,1598
5151.0,1507,1522
5151.0,1549,1825
5151.0,1806,1848
5151.0,1531,1512
5151.0,1920,1483
5151.0,1825,1519
5151.0,1563,1592
5151.0,1806,1811
5151.0,1811,1848
5152.0,1739,1603
5152.0,1546,1516
5152.0,1818,1663
5152.0,1437,1603
5152.0,1507,1522
5152.0,1752,1766
5152.0,1549,1825
5152.0,1806,1848
5152.0,1808,1848
5152.0,1531,1512
5152.0,1538,1507
5152.0,1689,1835
5152.0,1920,1483
5152.0,1825,1519
5152.0,1563,1592
5152.0,1806,1811
5152.0,1811,1848
5153.0,1546,1431
5153.0,1549,1808
5153.0,1549,1825
5153.0,1549,1806
5153.0,1806,1848
5153.0,1806,1825
5153.0,1808,1848
5153.0,1848,1825
5153.0,1825,1811
5153.0,1531,1512
5153.0,1538,1507
5153.0,1689,1835
5153.0,1920,1483
5153.0,1549,1848
5153.0,1549,1811
5153.0,1825,1519
5153.0,1563,1592
5153.0,1806,1811
5153.0,1811,1848
5154.0,1920,1441
5154.0,1538,1507
5154.0,1538,1524
5154.0,1530,1608
5154.0,1689,1835
5154.0,1443,1603
5154.0,1441,1890
5154.0,1507,1524
5154.0,1510,1919
5154.0,1920,1483
5154.0,1549,1848
5154.0,1549,1811
5154.0,1825,1519
5154.0,1848,1519
5154.0,1563,1592
5154.0,1806,1811
5154.0,1811,1848
5155.0,1920,1483
5155.0,1549,1848
5155.0,1549,1811
5155.0,1549,1806
5155.0,1825,1519
5155.0,1825,1848
5155.0,1848,1519
5155.0,1519,1811
5155.0,1563,1592
5155.0,1806,1811
5155.0,1811,1848
5156.0,1546,1516
5156.0,1549,1559
5156.0,1684,1791
5156.0,1825,1848
5156.0,1598,1628
5156.0,1848,1519
5156.0,1519,1811
5156.0,1663,1818
5156.0,1563,1592
5156.0,1806,1811
5156.0,1811,1848
5157.0,1563,1699
5157.0,1563,1443
5157.0,1663,1818
5157.0,1702,1901
5157.0,1538,1507
5157.0,1563,1592
5157.0,1920,1483
5157.0,1806,1811
5157.0,1811,1848
5158.0,1663,1818
5158.0,1689,1835
5158.0,1702,1901
5158.0,1866,1901
5158.0,1538,1507
5158.0,1563,1592
5158.0,1593,1521
5158.0,1811,1825
5158.0,1825,1848
5158.0,1920,1483
5158.0,1806,1811
5158.0,1811,1848
5159.0,1538,1507
5159.0,1563,1592
5159.0,1848,1890
5159.0,1593,1521
5159.0,1811,1825
5159.0,1825,1848
5159.0,1600,1825
5159.0,1825,1890
5159.0,1920,1483
5159.0,1806,1811
5159.0,1811,1848
5160.0,1563,1592
5160.0,1573,1600
5160.0,1573,1825
5160.0,1573,1684
5160.0,1663,1818
5160.0,1811,1890
5160.0,1821,1841
5160.0,1821,1901
5160.0,1848,1890
5160.0,1593,1521
5160.0,1811,1825
5160.0,1825,1848
5160.0,1600,1825
5160.0,1825,1890
5160.0,1507,1524
5160.0,1920,1483
5160.0,1806,1811
5160.0,1811,1848
5161.0,1546,1516
5161.0,1563,1699
5161.0,1593,1521
5161.0,1600,1848
5161.0,1600,1811
5161.0,1664,1821
5161.0,1806,1825
5161.0,1811,1825
5161.0,1825,1848
5161.0,1600,1825
5161.0,1603,1669
5161.0,1847,1479
5161.0,1825,1890
5161.0,1507,1524
5161.0,1538,1507
5161.0,1628,1740
5161.0,1920,1483
5161.0,1806,1848
5161.0,1806,1811
5161.0,1811,1848
5162.0,1563,1592
5162.0,1600,1825
5162.0,1603,1669
5162.0,1847,1479
5162.0,1848,1890
5162.0,1431,1516
5162.0,1825,1890
5162.0,1507,1524
5162.0,1538,1507
5162.0,1628,1740
5162.0,1920,1483
5162.0,1806,1848
5162.0,1806,1811
5162.0,1811,1848
5163.0,1538,1522
5163.0,1625,1920
5163.0,1825,1890
5163.0,1890,1525
5163.0,1507,1524
5163.0,1512,1531
5163.0,1538,1507
5163.0,1628,1740
5163.0,1920,1483
5163.0,1603,1463
5163.0,1806,1848
5163.0,1806,1811
5163.0,1811,1848
5164.0,1563,1920
5164.0,1664,1698
5164.0,1664,1821
5164.0,1848,1890
5164.0,1507,1524
5164.0,1512,1531
5164.0,1538,1507
5164.0,1628,1740
5164.0,1582,1593
5164.0,1920,1483
5164.0,1603,1463
5164.0,1806,1848
5164.0,1806,1811
5164.0,1811,1848
5165.0,1590,1786
5165.0,1593,1521
5165.0,1669,1437
5165.0,1698,1821
5165.0,1702,1901
5165.0,1920,1441
5165.0,1431,1516
5165.0,1698,1707
5165.0,1538,1507
5165.0,1628,1740
5165.0,1582,1593
5165.0,1920,1483
5165.0,1603,1463
5165.0,1806,1848
5165.0,1806,1811
5165.0,1811,1848
5166.0,1538,1524
5166.0,1698,1707
5166.0,1512,1531
5166.0,1538,1507
5166.0,1507,1524
5166.0,1628,1740
5166.0,1582,1593
5166.0,1920,1483
5166.0,1603,1463
5166.0,1806,1848
5166.0,1806,1811
5166.0,1811,1848
5167.0,1538,1507
5167.0,1507,1524
5167.0,1628,1740
5167.0,1816,1823
5167.0,1848,1890
5167.0,1582,1593
5167.0,1920,1483
5167.0,1603,1463
5167.0,1806,1848
5167.0,1806,1811
5167.0,1811,1848
5168.0,1551,1562
5168.0,1628,1740
5168.0,1663,1818
5168.0,1816,1823
5168.0,1664,1821
5168.0,1806,1890
5168.0,1848,1890
5168.0,1443,1487
5168.0,1582,1593
5168.0,1546,1516
5168.0,1920,1483
5168.0,1603,1463
5168.0,1698,1707
5168.0,1806,1848
5168.0,1806,1811
5168.0,1811,1848
5169.0,1664,1821
5169.0,1806,1890
5169.0,1836,1847
5169.0,1848,1890
5169.0,1443,1487
5169.0,1582,1593
5169.0,1546,1516
5169.0,1570,1731
5169.0,1920,1483
5169.0,1603,1463
5169.0,1698,1707
5169.0,1806,1848
5169.0,1806,1811
5169.0,1811,1848
5170.0,1546,1431
5170.0,1582,1593
5170.0,1593,1521
5170.0,1485,1529
5170.0,1546,1468
5170.0,1663,1818
5170.0,1546,1516
5170.0,1468,1516
5170.0,1570,1731
5170.0,1920,1483
5170.0,1603,1463
5170.0,1698,1707
5170.0,1806,1848
5170.0,1806,1811
5170.0,1811,1848
5171.0,1546,1468
5171.0,1645,1756
5171.0,1663,1818
5171.0,1431,1516
5171.0,1546,1516
5171.0,1562,1443
5171.0,1580,1463
5171.0,1599,1512
5171.0,1628,1740
5171.0,1468,1516
5171.0,1570,1731
5171.0,1920,1483
5171.0,1603,1463
5171.0,1698,1707
5171.0,1806,1848
5171.0,1806,1811
5171.0,1811,1848
5172.0,1546,1516
5172.0,1562,1443
5172.0,1580,1463
5172.0,1599,1512
5172.0,1628,1740
5172.0,1689,1503
5172.0,1752,1766
5172.0,1754,1487
5172.0,1792,1885
5172.0,1468,1516
5172.0,1507,1522
5172.0,1522,1524
5172.0,1541,1699
5172.0,1570,1731
5172.0,1920,1483
5172.0,1603,1463
5172.0,1698,1707
5172.0,1806,1848
5172.0,1806,1811
5172.0,1811,1848
5173.0,1541,1699
5173.0,1570,1731
5173.0,1582,1593
5173.0,1680,1698
5173.0,1816,1882
5173.0,1431,1516
5173.0,1920,1483
5173.0,1603,1463
5173.0,1698,1707
5173.0,1806,1848
5173.0,1806,1811
5173.0,1811,1848
5173.0,1645,1756
5174.0,1580,1740
5174.0,1599,1531
5174.0,1645,1877
5174.0,1663,1818
5174.0,1734,1491
5174.0,1920,1483
5174.0,1603,1463
5174.0,1698,1707
5174.0,1806,1848
5174.0,1806,1811
5174.0,1811,1848
5174.0,1645,1756
5175.0,1563,1673
5175.0,1570,1731
5175.0,1580,1437
5175.0,1663,1818
5175.0,1734,1491
5175.0,1798,1901
5175.0,1920,1483
5175.0,1791,1825
5175.0,1798,1831
5175.0,1603,1463
5175.0,1825,1519
5175.0,1698,1707
5175.0,1600,1756
5175.0,1806,1848
5175.0,1806,1811
5175.0,1811,1848
5175.0,1645,1756
5176.0,1538,1507
5176.0,1560,1924
5176.0,1562,1580
5176.0,1591,1858
5176.0,1599,1882
5176.0,1600,1645
5176.0,1791,1825
5176.0,1798,1831
5176.0,1841,1901
5176.0,1874,1532
5176.0,1431,1516
5176.0,1603,1463
5176.0,1702,1841
5176.0,1562,1443
5176.0,1825,1519
5176.0,1698,1707
5176.0,1600,1756
5176.0,1806,1848
5176.0,1806,1811
5176.0,1811,1848
5176.0,1645,1756
5177.0,1563,1908
5177.0,1580,1684
5177.0,1603,1463
5177.0,1617,1908
5177.0,1702,1841
5177.0,1562,1443
5177.0,1645,1825
5177.0,1756,1825
5177.0,1798,1913
5177.0,1600,1825
5177.0,1825,1519
5177.0,1698,1707
5177.0,1920,1483
5177.0,1600,1756
5177.0,1806,1848
5177.0,1806,1811
5177.0,1811,1848
5177.0,1645,1756
5178.0,1560,1754
5178.0,1560,1443
5178.0,1562,1443
5178.0,1563,1648
5178.0,1645,1825
5178.0,1756,1825
5178.0,1798,1913
5178.0,1560,1580
5178.0,1562,1740
5178.0,1600,1825
5178.0,1740,1443
5178.0,1825,1519
5178.0,1698,1707
5178.0,1600,1645
5178.0,1920,1483
5178.0,1600,1756
5178.0,1806,1848
5178.0,1806,1811
5178.0,1811,1848
5178.0,1645,1756
5179.0,1546,1516
5179.0,1546,1431
5179.0,1560,1580
5179.0,1562,1740
5179.0,1562,1839
5179.0,1580,1831
5179.0,1600,1825
5179.0,1740,1443
5179.0,1754,1840
5179.0,1791,1825
5179.0,1825,1519
5179.0,1593,1521
5179.0,1670,1908
5179.0,1570,1731
5179.0,1522,1524
5179.0,1698,1707
5179.0,1600,1645
5179.0,1920,1483
5179.0,1600,1756
5179.0,1806,1848
5179.0,1806,1811
5179.0,1811,1848
5179.0,1645,1756
5180.0,1580,1913
5180.0,1587,1491
5180.0,1593,1521
5180.0,1670,1908
5180.0,1708,1460
5180.0,1831,1443
5180.0,1570,1731
5180.0,1522,1524
5180.0,1669,1754
5180.0,1698,1707
5180.0,1600,1645
5180.0,1740,1831
5180.0,1920,1483
5180.0,1600,1756
5180.0,1806,1848
5180.0,1806,1811
5180.0,1811,1848
5180.0,1645,1756
5181.0,1538,1522
5181.0,1538,1524
5181.0,1551,1914
5181.0,1551,1591
5181.0,1570,1731
5181.0,1600,1825
5181.0,1707,1491
5181.0,1806,1890
5181.0,1522,1524
5181.0,1591,1818
5181.0,1669,1754
5181.0,1698,1707
5181.0,1600,1645
5181.0,1791,1825
5181.0,1734,1491
5181.0,1740,1831
5181.0,1825,1519
5181.0,1840,1463
5181.0,1920,1483
5181.0,1562,1470
5181.0,1798,1913
5181.0,1600,1756
5181.0,1806,1848
5181.0,1806,1811
5181.0,1811,1848
5181.0,1645,1756
5182.0,1591,1818
5182.0,1645,1825
5182.0,1667,1767
5182.0,1669,1754
5182.0,1698,1707
5182.0,1593,1521
5182.0,1600,1645
5182.0,1756,1825
5182.0,1791,1825
5182.0,1818,1858
5182.0,1512,1531
5182.0,1734,1491
5182.0,1740,1831
5182.0,1825,1519
5182.0,1840,1463
5182.0,1920,1483
5182.0,1562,1470
5182.0,1798,1913
5182.0,1600,1756
5182.0,1806,1848
5182.0,1806,1811
5182.0,1811,1848
5182.0,1645,1756
5183.0,1593,1521
5183.0,1600,1645
5183.0,1603,1913
5183.0,1663,1858
5183.0,1689,1503
5183.0,1702,1901
5183.0,1756,1825
5183.0,1791,1825
5183.0,1818,1858
5183.0,1841,1901
5183.0,1914,1448
5183.0,1512,1531
5183.0,1734,1491
5183.0,1740,1831
5183.0,1825,1519
5183.0,1840,1463
5183.0,1538,1524
5183.0,1920,1483
5183.0,1549,1890
5183.0,1562,1470
5183.0,1798,1913
5183.0,1600,1756
5183.0,1806,1848
5183.0,1806,1811
5183.0,1811,1848
5183.0,1645,1756
5184.0,1546,1468
5184.0,1591,1858
5184.0,1670,1908
5184.0,1707,1911
5184.0,1734,1491
5184.0,1740,1831
5184.0,1792,1885
5184.0,1825,1519
5184.0,1840,1463
5184.0,1507,1522
5184.0,1538,1524
5184.0,1920,1483
5184.0,1549,1890
5184.0,1562,1470
5184.0,1798,1913
5184.0,1600,1756
5184.0,1806,1848
5184.0,1806,1811
5184.0,1811,1848
5184.0,1645,1756
5185.0,1538,1524
5185.0,1603,1463
5185.0,1767,1463
5185.0,1825,1524
5185.0,1920,1483
5185.0,1538,1825
5185.0,1593,1521
5185.0,1694,1857
5185.0,1549,1890
5185.0,1562,1470
5185.0,1507,1524
5185.0,1600,1645
5185.0,1798,1913
5185.0,1600,1756
5185.0,1806,1848
5185.0,1806,1811
5185.0,1811,1848
5185.0,1645,1756
5186.0,1538,1825
5186.0,1538,1522
5186.0,1593,1521
5186.0,1670,1908
5186.0,1694,1857
5186.0,1707,1491
5186.0,1708,1887
5186.0,1914,1448
5186.0,1522,1524
5186.0,1549,1890
5186.0,1562,1470
5186.0,1570,1731
5186.0,1857,1463
5186.0,1507,1522
5186.0,1507,1524
5186.0,1562,1463
5186.0,1600,1645
5186.0,1798,1913
5186.0,1600,1756
5186.0,1806,1848
5186.0,1806,1811
5186.0,1811,1848
5186.0,1645,1756
5187.0,1538,1507
5187.0,1549,1890
5187.0,1562,1470
5187.0,1570,1731
5187.0,1708,1911
5187.0,1857,1913
5187.0,1857,1463
5187.0,1507,1522
5187.0,1507,1524
5187.0,1538,1524
5187.0,1562,1463
5187.0,1582,1863
5187.0,1512,1531
5187.0,1600,1645
