t,i,j
30551.0,122,271
30551.0,184,268
30552.0,122,271
30556.0,122,271
30559.0,271,601
30559.0,240,265
30562.0,271,601
30562.0,240,255
30562.0,35,265
30564.0,271,601
30564.0,184,268
30565.0,271,601
30570.0,122,154
30571.0,122,154
30573.0,255,826
30573.0,154,222
30576.0,63,481
30578.0,113,194
30580.0,271,601
30585.0,271,601
30587.0,271,601
30594.0,50,311
30596.0,50,311
30597.0,50,311
30598.0,50,311
30601.0,29,113
30602.0,29,113
30604.0,50,311
30606.0,50,311
30607.0,50,311
30608.0,101,179
30608.0,50,311
30609.0,80,101
30609.0,50,311
30611.0,101,179
30613.0,101,179
30615.0,50,311
30616.0,50,311
30617.0,50,311
30618.0,50,311
30619.0,50,311
30620.0,50,311
30623.0,101,179
30625.0,431,784
30629.0,101,179
30630.0,101,179
30631.0,101,179
30632.0,101,179
30632.0,431,784
30633.0,101,179
30634.0,101,179
30634.0,265,826
30635.0,101,179
30636.0,101,179
30637.0,101,179
30637.0,762,875
30638.0,101,179
30640.0,101,179
30641.0,101,179
30642.0,101,179
30644.0,101,179
30645.0,101,179
30647.0,101,179
30647.0,762,875
30648.0,101,179
30649.0,101,179
30650.0,101,179
30650.0,431,784
30651.0,101,179
30652.0,101,179
30652.0,762,875
30653.0,101,179
30654.0,101,179
30655.0,101,179
30656.0,101,179
30657.0,101,179
30658.0,101,179
30659.0,101,179
30659.0,431,784
30660.0,101,179
30660.0,63,481
30661.0,101,179
30662.0,101,179
30663.0,101,179
30664.0,101,179
30664.0,268,273
30665.0,184,751
30665.0,101,179
30666.0,101,179
30667.0,101,179
30667.0,184,751
30668.0,101,179
30668.0,184,751
30669.0,101,179
30670.0,101,179
30671.0,101,179
30672.0,101,179
30673.0,101,179
30673.0,255,265
30674.0,101,179
30675.0,101,179
30676.0,101,179
30677.0,101,179
30678.0,101,179
30679.0,101,179
30680.0,101,179
30681.0,101,179
30682.0,101,179
30683.0,101,179
30684.0,101,179
30685.0,101,179
30686.0,101,179
30687.0,101,179
30687.0,122,448
30688.0,122,448
30688.0,101,179
30689.0,122,448
30689.0,101,179
30690.0,101,179
30691.0,101,179
30692.0,101,179
30693.0,101,179
30694.0,101,179
30695.0,101,179
30696.0,101,179
30699.0,101,179
30700.0,101,179
30701.0,101,179
30702.0,101,179
30703.0,101,179
30704.0,101,179
30705.0,101,179
30707.0,101,179
30708.0,101,179
30709.0,101,179
30710.0,101,179
30711.0,101,179
30712.0,101,179
30713.0,101,179
30714.0,101,179
30715.0,101,179
30716.0,101,179
30717.0,101,179
30718.0,101,179
30719.0,101,179
30720.0,101,179
30721.0,101,179
30722.0,101,179
30723.0,101,179
30724.0,101,179
30725.0,101,179
30726.0,101,179
30727.0,101,179
30728.0,101,179
30729.0,101,179
30730.0,101,179
30731.0,101,179
30732.0,101,179
30733.0,101,179
30734.0,101,179
30735.0,101,179
30736.0,101,179
30737.0,101,179
30738.0,101,179
30739.0,101,179
30740.0,101,179
30741.0,101,179
30741.0,431,784
30742.0,101,179
30743.0,101,179
30744.0,101,179
30744.0,240,762
30745.0,101,179
30746.0,101,179
30747.0,101,179
30748.0,101,179
30749.0,101,179
30750.0,101,179
30751.0,101,179
30752.0,101,179
30753.0,101,179
30754.0,101,179
30755.0,101,179
30756.0,101,179
30758.0,101,179
30759.0,101,179
30760.0,101,179
30761.0,101,179
30762.0,101,179
30763.0,101,179
30764.0,101,179
30765.0,101,179
30766.0,101,179
30767.0,101,179
30768.0,101,179
30769.0,101,179
30770.0,101,179
30771.0,101,179
30772.0,101,179
30773.0,101,179
30774.0,101,179
30775.0,101,179
30776.0,101,179
30777.0,101,179
30778.0,101,179
30779.0,101,179
30780.0,101,179
30781.0,101,179
30782.0,101,179
30782.0,131,826
30783.0,101,179
30784.0,101,179
30785.0,101,179
30786.0,101,179
30787.0,101,179
30788.0,101,179
30789.0,101,179
30789.0,131,826
30790.0,101,179
30791.0,101,179
30792.0,101,179
30793.0,101,179
30794.0,101,179
30795.0,101,179
30795.0,131,273
30796.0,101,179
30797.0,101,179
30797.0,275,431
30798.0,101,179
30798.0,275,431
30799.0,101,179
30799.0,275,431
30800.0,101,179
30800.0,275,431
30801.0,275,431
30802.0,101,179
30803.0,101,179
30804.0,101,179
30805.0,101,179
30807.0,101,179
30808.0,101,179
30812.0,101,179
30813.0,101,179
30815.0,101,179
30816.0,101,179
30817.0,101,179
30818.0,101,179
30820.0,101,179
30821.0,101,179
30823.0,184,751
30824.0,184,751
30825.0,184,751
30827.0,184,751
30828.0,101,179
30829.0,101,179
30830.0,101,179
30831.0,101,179
30834.0,63,431
30837.0,101,179
30839.0,481,709
30842.0,222,268
30842.0,101,179
30843.0,101,179
30843.0,63,481
30845.0,101,179
30846.0,101,179
30848.0,101,179
30853.0,222,268
30854.0,222,268
30856.0,48,209
30856.0,222,268
30859.0,48,209
30859.0,101,179
30864.0,101,179
30864.0,196,223
30866.0,101,179
30867.0,101,179
30870.0,50,311
30871.0,222,268
30872.0,222,268
30872.0,101,179
30873.0,222,268
30873.0,101,179
30874.0,101,179
30874.0,222,268
30875.0,222,268
30875.0,101,179
30876.0,101,179
30876.0,222,268
30877.0,101,179
30909.0,222,268
30911.0,194,311
30931.0,29,223
30972.0,29,95
30973.0,29,95
30974.0,29,95
30977.0,181,222
30984.0,63,481
30985.0,222,223
30985.0,63,150
30985.0,63,222
30987.0,222,223
30988.0,222,223
30988.0,105,513
30989.0,105,513
30989.0,222,223
30990.0,222,223
30991.0,150,223
31002.0,105,181
31005.0,105,181
31007.0,105,181
31009.0,105,181
31016.0,105,181
31017.0,105,181
31019.0,80,134
31023.0,134,784
31024.0,134,784
31025.0,120,253
31025.0,79,765
31026.0,120,253
31026.0,134,253
31026.0,105,181
31028.0,120,253
31029.0,120,253
31029.0,253,494
31030.0,120,253
31031.0,494,765
31031.0,120,253
31031.0,134,253
31031.0,134,765
31032.0,134,494
31033.0,819,939
31034.0,819,939
31035.0,819,939
31040.0,79,311
31042.0,271,601
31042.0,150,271
31047.0,271,601
31048.0,271,601
31050.0,275,311
31052.0,222,311
31052.0,275,311
31052.0,80,222
31052.0,222,275
31053.0,275,311
31053.0,222,311
31054.0,213,311
31054.0,184,265
31054.0,275,496
31054.0,80,662
31055.0,184,265
31055.0,222,275
31056.0,105,181
31057.0,105,181
31058.0,265,751
31058.0,105,181
31059.0,80,311
31060.0,105,181
31061.0,275,311
31062.0,275,311
31063.0,80,275
31086.0,79,222
31094.0,271,601
31095.0,222,271
31096.0,271,601
31103.0,271,601
31104.0,271,601
31121.0,150,601
31121.0,105,181
31136.0,105,513
31147.0,95,194
31148.0,95,194
31152.0,95,194
31153.0,95,194
31154.0,95,194
31155.0,95,194
31157.0,95,194
31158.0,95,194
31158.0,494,765
31159.0,95,194
31160.0,95,194
31161.0,95,194
31162.0,17,179
31162.0,95,194
31163.0,95,194
31164.0,95,194
31165.0,79,662
31165.0,95,194
31166.0,95,194
31168.0,311,496
31168.0,194,311
31169.0,311,496
31169.0,123,223
31170.0,39,662
31171.0,311,496
31171.0,17,179
31172.0,311,496
31173.0,311,496
31173.0,17,50
31182.0,311,496
31182.0,39,662
31183.0,311,496
31185.0,80,222
31187.0,311,496
31188.0,311,496
31195.0,80,222
31196.0,80,222
31200.0,80,222
31203.0,80,222
31204.0,80,222
31218.0,819,939
31219.0,819,939
31220.0,819,939
31221.0,819,939
31223.0,132,172
31224.0,196,939
31227.0,311,939
31228.0,56,132
31228.0,311,819
31229.0,196,819
31230.0,56,132
31232.0,56,132
31233.0,56,132
31234.0,56,132
31234.0,120,603
31237.0,120,603
31237.0,196,819
31238.0,120,603
31238.0,196,819
31241.0,311,819
31242.0,311,819
31242.0,662,939
31242.0,196,939
31243.0,196,939
31244.0,196,939
31246.0,205,496
31248.0,205,496
31249.0,196,939
31250.0,196,939
31251.0,819,939
31251.0,101,431
31251.0,196,939
31252.0,102,762
31252.0,196,939
31253.0,196,939
31255.0,265,751
31256.0,265,751
31258.0,265,751
31258.0,184,265
31259.0,184,265
31260.0,184,265
31260.0,196,939
31261.0,63,150
31261.0,150,481
31263.0,101,431
31263.0,119,431
31268.0,819,939
31281.0,56,132
31284.0,56,132
31285.0,255,743
31299.0,255,743
31321.0,120,494
31324.0,134,267
31325.0,134,513
31328.0,79,123
31329.0,105,513
31329.0,79,267
31346.0,265,268
31348.0,56,132
31348.0,265,268
31349.0,56,132
31349.0,265,268
31350.0,56,132
31350.0,265,268
31352.0,265,826
31352.0,150,709
31353.0,150,709
31357.0,63,481
31359.0,63,150
31360.0,63,150
31360.0,150,481
31361.0,63,150
31367.0,150,709
31368.0,56,132
31372.0,63,150
31373.0,63,481
31373.0,150,709
31374.0,63,150
31375.0,120,494
31378.0,150,709
31379.0,120,494
31381.0,120,494
31408.0,56,132
31408.0,120,494
31409.0,120,494
31410.0,120,494
31412.0,120,494
31416.0,119,448
31421.0,119,448
31422.0,119,448
31423.0,120,494
31434.0,50,131
31434.0,63,499
31435.0,50,131
31435.0,120,494
31436.0,50,131
31436.0,120,494
31437.0,50,131
31438.0,50,131
31439.0,50,131
31442.0,184,268
31444.0,120,494
31445.0,63,662
31445.0,120,494
31454.0,120,494
31455.0,265,804
31455.0,120,494
31456.0,265,804
31456.0,120,494
31457.0,265,804
31457.0,120,494
31457.0,265,268
31458.0,120,494
31459.0,120,494
31460.0,255,804
31460.0,120,494
31461.0,255,804
31462.0,255,804
31463.0,120,494
31464.0,255,804
31464.0,120,494
31465.0,50,131
31465.0,255,804
31465.0,120,494
31466.0,50,131
31466.0,255,804
31466.0,120,494
31468.0,268,804
31469.0,268,804
31471.0,268,804
31471.0,184,804
31472.0,50,131
31472.0,268,804
31472.0,184,804
31473.0,50,131
31474.0,50,131
31479.0,50,131
31485.0,268,804
31486.0,223,601
31492.0,271,601
31493.0,271,601
31494.0,271,601
31495.0,271,601
31496.0,271,601
31498.0,271,601
31498.0,63,709
31499.0,271,601
31500.0,271,601
31500.0,63,709
31501.0,271,601
31501.0,120,494
31502.0,271,601
31504.0,120,494
31505.0,102,875
31505.0,120,494
31506.0,119,533
31506.0,120,494
31507.0,119,533
31509.0,120,494
31523.0,448,533
31524.0,448,533
31525.0,448,533
31526.0,448,533
31527.0,50,131
31527.0,448,533
31528.0,448,533
31529.0,448,533
31530.0,50,102
31531.0,154,499
31531.0,50,102
31532.0,50,102
31533.0,50,102
31534.0,50,102
31535.0,50,102
31536.0,50,102
31538.0,50,102
31539.0,50,131
31539.0,102,131
31540.0,50,131
31540.0,102,131
31542.0,102,131
31542.0,50,102
31543.0,102,131
31543.0,154,499
31544.0,102,131
31544.0,154,499
31545.0,102,131
31546.0,102,131
31547.0,102,131
31548.0,102,131
31549.0,102,131
31551.0,102,131
31552.0,102,131
31552.0,105,113
31553.0,50,131
31554.0,50,131
31555.0,154,499
31557.0,102,131
31558.0,102,131
31559.0,154,499
31563.0,102,131
31568.0,102,131
31570.0,102,131
31571.0,102,131
31571.0,50,102
31572.0,50,131
31572.0,102,131
31572.0,50,102
31573.0,102,131
31573.0,50,102
31575.0,102,131
31576.0,102,131
31577.0,102,131
31578.0,102,131
31579.0,50,131
31579.0,102,131
31588.0,265,826
31590.0,102,131
31591.0,154,499
31594.0,154,499
31595.0,154,499
31596.0,154,499
31599.0,50,131
31599.0,102,131
31600.0,50,131
31600.0,102,131
31601.0,50,131
31609.0,56,132
31612.0,222,267
31613.0,222,267
31634.0,120,819
31636.0,119,762
31641.0,120,819
31647.0,119,533
31648.0,119,533
31649.0,119,533
31650.0,119,448
31655.0,154,499
31655.0,123,223
31657.0,533,709
31658.0,533,709
31666.0,105,113
31667.0,223,496
31668.0,268,826
31669.0,105,113
31670.0,105,113
31671.0,255,268
31672.0,255,268
31672.0,105,113
31674.0,105,113
31684.0,223,662
31685.0,122,154
31686.0,268,804
31686.0,122,154
31687.0,268,804
31687.0,265,826
31687.0,223,496
31687.0,122,154
31688.0,265,826
31688.0,223,496
31689.0,223,496
31690.0,223,496
31691.0,122,154
31692.0,223,496
31693.0,122,154
31694.0,496,662
31694.0,268,804
31696.0,268,804
31696.0,223,496
31697.0,255,743
31698.0,268,804
31698.0,122,154
31699.0,255,743
31699.0,122,154
31699.0,255,273
31699.0,533,709
31700.0,255,743
31700.0,122,154
31700.0,255,273
31700.0,533,709
31701.0,122,154
31701.0,533,709
31702.0,255,743
31702.0,273,743
31702.0,122,154
31705.0,273,743
31706.0,273,743
31707.0,273,743
31708.0,273,743
31710.0,533,709
31717.0,265,826
31720.0,223,496
31730.0,273,743
31731.0,273,743
31732.0,273,743
31733.0,273,743
31734.0,273,743
31737.0,273,743
31738.0,105,113
31739.0,273,743
31740.0,80,875
31741.0,80,875
31741.0,273,743
31743.0,80,875
31744.0,80,875
31744.0,273,743
31746.0,80,875
31746.0,273,743
31747.0,80,875
31747.0,273,743
31748.0,80,875
31748.0,273,743
31749.0,273,743
31750.0,273,743
31759.0,80,875
31760.0,120,819
31766.0,120,819
31769.0,79,122
31770.0,63,709
31772.0,79,122
31774.0,105,113
31775.0,63,709
31775.0,105,113
31775.0,79,122
31776.0,63,709
31776.0,105,113
31776.0,79,122
31777.0,105,113
31778.0,105,113
31778.0,79,122
31780.0,105,113
31780.0,79,122
31783.0,79,122
31791.0,79,122
31797.0,79,122
31801.0,194,311
31802.0,122,533
31802.0,194,311
31803.0,122,533
31803.0,743,826
31804.0,743,826
31805.0,122,533
31805.0,194,311
31805.0,743,826
31805.0,79,122
31806.0,743,826
31806.0,79,122
31807.0,743,826
31807.0,79,122
31808.0,743,826
31808.0,79,122
31809.0,194,311
31809.0,743,826
31809.0,79,122
31810.0,122,533
31810.0,79,122
31811.0,122,533
31811.0,79,122
31812.0,122,533
31812.0,79,122
31813.0,122,533
31813.0,79,122
31814.0,122,533
31814.0,119,154
31815.0,122,533
31815.0,119,154
31815.0,79,122
31816.0,122,533
31816.0,79,122
31817.0,122,533
31817.0,79,122
31818.0,122,533
31818.0,79,122
31819.0,184,743
31819.0,79,122
31820.0,481,709
31820.0,79,122
31821.0,122,533
31821.0,481,709
31821.0,79,122
31822.0,122,533
31822.0,79,122
31823.0,122,533
31823.0,79,122
31824.0,122,533
31824.0,79,122
31826.0,105,113
31828.0,122,533
31828.0,79,122
31829.0,122,533
31829.0,79,122
31831.0,122,533
31831.0,79,122
31832.0,79,122
31833.0,79,122
31835.0,79,122
31836.0,223,311
31836.0,79,122
31837.0,79,122
31838.0,79,122
31843.0,122,533
31844.0,122,533
31845.0,122,533
31850.0,122,533
31857.0,122,533
31883.0,122,533
31883.0,79,533
31884.0,122,533
31886.0,79,122
31890.0,122,533
31892.0,271,492
31892.0,122,533
31893.0,271,492
31893.0,122,533
31894.0,271,492
31894.0,122,533
31895.0,271,492
31895.0,122,533
31896.0,122,533
31898.0,122,533
31899.0,122,533
31902.0,271,492
31905.0,271,492
31905.0,79,122
31906.0,79,122
31914.0,271,492
31916.0,95,253
31917.0,95,253
31919.0,95,123
31919.0,123,253
31920.0,95,123
31921.0,95,123
31922.0,95,123
31923.0,95,123
31924.0,95,123
31925.0,95,123
31926.0,95,123
31927.0,95,123
31928.0,95,123
31929.0,95,123
31930.0,95,123
31931.0,95,123
31932.0,95,123
31933.0,95,123
31934.0,95,123
31935.0,95,123
31936.0,95,123
31937.0,95,123
31938.0,95,123
31939.0,95,123
31940.0,63,122
31942.0,63,709
31943.0,63,709
31945.0,63,709
31947.0,63,709
31947.0,123,253
31948.0,123,253
31949.0,123,253
31950.0,35,826
31952.0,63,481
31953.0,63,481
31955.0,123,253
31960.0,63,481
31962.0,63,481
31969.0,271,492
31975.0,271,492
31976.0,271,492
31977.0,50,875
31978.0,50,875
31979.0,50,875
31980.0,50,875
31982.0,271,492
31984.0,271,492
31984.0,56,132
31985.0,56,132
31985.0,39,113
31987.0,56,132
31988.0,56,132
31989.0,56,132
31990.0,56,132
31992.0,56,132
31993.0,56,132
31995.0,56,132
31996.0,56,132
32001.0,222,267
32003.0,222,267
32006.0,56,132
32007.0,56,132
32014.0,56,132
32015.0,56,132
32016.0,56,132
32018.0,56,132
32019.0,56,132
32020.0,56,132
32023.0,56,132
32024.0,533,709
32030.0,63,481
32031.0,63,481
32032.0,63,709
34689.0,29,120
34690.0,29,120
34695.0,29,120
34700.0,150,499
34701.0,150,533
34702.0,150,533
34703.0,150,533
34704.0,150,533
34705.0,150,533
34707.0,150,533
34710.0,120,662
34731.0,122,271
34740.0,150,533
34741.0,150,533
34743.0,154,271
34743.0,102,448
34746.0,154,271
34750.0,150,533
34751.0,271,601
34751.0,150,533
34752.0,150,533
34753.0,150,533
34761.0,120,779
34761.0,150,533
34762.0,271,601
34762.0,120,779
34762.0,150,533
34763.0,271,601
34763.0,120,779
34763.0,150,533
34764.0,271,601
34766.0,271,601
34767.0,271,601
34775.0,150,533
34776.0,150,533
34777.0,150,533
34778.0,150,533
34781.0,150,533
34782.0,150,533
34783.0,150,533
34784.0,150,533
34795.0,153,492
34797.0,153,492
34799.0,153,492
34799.0,56,132
34800.0,194,939
34804.0,122,154
34805.0,122,154
34806.0,122,154
34806.0,120,194
34807.0,122,154
34808.0,29,194
34808.0,122,154
34813.0,131,255
34814.0,271,448
34815.0,271,448
34815.0,150,533
34816.0,268,751
34816.0,131,255
34816.0,194,765
34817.0,268,751
34817.0,150,533
34818.0,150,533
34820.0,268,751
34820.0,150,533
34821.0,268,751
34821.0,150,533
34825.0,122,255
34831.0,779,939
34831.0,150,533
34832.0,150,533
34833.0,268,751
34833.0,150,533
34835.0,211,267
34836.0,122,255
34837.0,268,751
34838.0,122,255
34839.0,150,533
34839.0,29,267
34839.0,29,122
34840.0,150,533
34841.0,150,533
34842.0,150,533
34843.0,150,533
34844.0,150,533
34846.0,150,533
34847.0,268,751
34847.0,150,533
34848.0,150,533
34849.0,150,533
34851.0,154,499
34851.0,150,533
34852.0,150,533
34853.0,268,751
34853.0,150,533
34854.0,268,751
34855.0,268,751
34856.0,268,751
34856.0,150,533
34857.0,268,751
34857.0,150,533
34858.0,268,751
34858.0,150,533
34859.0,150,533
34860.0,268,751
34860.0,150,533
34861.0,63,481
34861.0,150,533
34862.0,150,533
34863.0,29,513
34863.0,150,533
34864.0,268,751
34864.0,150,533
34865.0,150,533
34866.0,268,751
34867.0,150,533
34868.0,150,533
34870.0,481,709
34870.0,194,765
34871.0,194,765
34871.0,481,709
34872.0,194,765
34872.0,481,709
34873.0,194,765
34874.0,150,533
34875.0,150,533
34876.0,150,533
34877.0,150,533
34878.0,150,533
34879.0,150,533
34880.0,153,271
34880.0,150,533
34881.0,150,533
34882.0,150,533
34883.0,150,533
34884.0,134,875
34886.0,134,875
34887.0,63,481
34887.0,150,533
34887.0,134,875
34888.0,134,875
34889.0,134,875
34890.0,134,875
34891.0,134,875
34893.0,17,875
34893.0,63,481
34894.0,63,481
34895.0,63,481
34896.0,63,481
34897.0,63,481
34898.0,63,533
34899.0,63,499
34902.0,153,154
34903.0,154,499
34903.0,150,533
34906.0,494,786
34906.0,154,499
34906.0,194,311
34906.0,194,765
34907.0,154,499
34908.0,154,499
34909.0,496,786
34909.0,154,499
34911.0,101,511
34912.0,268,751
34912.0,101,511
34913.0,101,511
34914.0,101,511
34918.0,101,511
34920.0,268,751
34920.0,481,709
34922.0,101,511
34922.0,63,481
34923.0,63,481
34924.0,101,511
34925.0,101,511
34926.0,15,123
34926.0,101,511
34926.0,63,481
34927.0,63,481
34927.0,15,123
34927.0,101,511
34927.0,15,253
34928.0,15,123
34928.0,101,511
34929.0,63,481
34929.0,101,511
34929.0,15,253
34930.0,15,253
34931.0,101,511
34931.0,15,253
34932.0,101,511
34932.0,122,154
34932.0,15,253
34933.0,101,511
34933.0,15,253
34934.0,101,511
34934.0,15,253
34935.0,15,253
34937.0,101,511
34937.0,102,335
34938.0,101,511
34938.0,222,267
34939.0,222,267
34939.0,268,751
34939.0,101,511
34939.0,15,253
34940.0,268,751
34940.0,101,511
34940.0,222,267
34941.0,150,154
34941.0,63,481
34941.0,268,751
34941.0,101,511
34941.0,123,253
34942.0,101,511
34942.0,63,481
34943.0,101,511
34943.0,150,533
34944.0,222,267
34944.0,101,511
34945.0,150,533
34946.0,101,511
34946.0,150,533
34947.0,101,511
34947.0,150,533
34948.0,101,511
34949.0,268,751
34949.0,101,511
34949.0,222,267
34950.0,222,267
34950.0,268,751
34950.0,481,709
34951.0,268,751
34951.0,101,511
34952.0,101,511
34952.0,481,709
34953.0,533,709
34953.0,63,533
34954.0,268,751
34954.0,222,267
34955.0,222,267
34956.0,63,213
34956.0,101,511
34957.0,15,253
34959.0,122,533
34959.0,63,213
34959.0,268,751
34960.0,268,751
34961.0,63,709
34961.0,101,511
34962.0,101,511
34962.0,63,709
34963.0,101,511
34964.0,101,511
34964.0,154,499
34965.0,154,499
34966.0,101,511
34966.0,154,499
34967.0,101,511
34967.0,154,499
34968.0,273,826
34968.0,154,499
34968.0,101,511
34969.0,268,751
34969.0,101,511
34970.0,101,511
34971.0,101,511
34973.0,101,511
34975.0,222,267
34975.0,101,511
34975.0,35,265
34976.0,150,533
34976.0,101,511
34976.0,35,265
34977.0,101,511
34977.0,35,265
34978.0,35,265
34979.0,101,511
34980.0,268,751
34981.0,101,511
34982.0,268,751
34982.0,101,511
34984.0,101,511
34985.0,101,511
34986.0,35,265
34987.0,101,511
34988.0,63,481
34990.0,63,709
34991.0,101,511
34992.0,101,511
34992.0,63,709
34993.0,101,511
34993.0,63,709
34994.0,268,751
34995.0,15,253
34996.0,268,751
34996.0,63,481
34997.0,268,751
34998.0,268,751
34999.0,268,751
34999.0,271,499
35000.0,35,265
35000.0,268,751
35000.0,15,253
35001.0,271,499
35001.0,268,751
35001.0,101,511
35001.0,35,265
35002.0,268,751
35002.0,35,265
35003.0,63,709
35003.0,35,265
35004.0,268,751
35004.0,35,265
35004.0,63,481
35005.0,268,751
35005.0,63,481
35006.0,268,751
35006.0,101,511
35007.0,268,751
35007.0,63,709
35008.0,268,751
35009.0,268,751
35009.0,63,709
35010.0,15,253
35010.0,63,481
35011.0,268,751
35012.0,101,511
35014.0,268,751
35015.0,268,751
35015.0,101,511
35016.0,268,751
35016.0,101,511
35017.0,268,751
35017.0,101,511
35017.0,15,253
35018.0,268,751
35018.0,15,253
35020.0,268,751
35021.0,268,751
35022.0,268,751
35024.0,101,511
35024.0,63,709
35025.0,268,751
35025.0,101,511
35026.0,268,751
35026.0,101,511
35027.0,268,751
35027.0,101,511
35028.0,268,751
35028.0,63,709
35029.0,268,751
35029.0,63,709
35030.0,268,751
35032.0,101,511
35034.0,101,511
35036.0,271,709
35037.0,101,511
35037.0,271,709
35038.0,56,154
35039.0,101,511
35039.0,56,939
35039.0,271,709
35040.0,56,939
35040.0,271,709
35042.0,101,511
35042.0,56,939
35043.0,101,511
35044.0,101,511
35044.0,15,253
35045.0,101,511
35045.0,271,709
35046.0,271,709
35046.0,123,253
35047.0,101,511
35047.0,271,709
35048.0,271,709
35050.0,271,709
35051.0,101,511
35051.0,271,709
35052.0,63,779
35052.0,63,154
35052.0,271,481
35053.0,271,481
35054.0,101,511
35055.0,154,271
35060.0,50,875
35061.0,50,875
35062.0,50,875
35063.0,50,875
35063.0,63,481
35064.0,268,751
35064.0,50,875
35065.0,268,751
35065.0,50,875
35066.0,268,751
35067.0,268,751
35068.0,268,751
35068.0,63,481
35069.0,268,751
35070.0,268,751
35070.0,63,481
35071.0,268,751
35071.0,63,481
35074.0,63,481
35075.0,63,481
35076.0,29,513
35078.0,268,751
35079.0,268,751
35080.0,268,751
35081.0,268,751
35082.0,123,253
35084.0,63,154
35085.0,21,804
35086.0,481,709
35087.0,481,709
35087.0,63,481
35088.0,63,481
35090.0,56,939
35091.0,481,709
35092.0,56,102
35093.0,153,271
35093.0,56,939
35095.0,153,154
35097.0,153,271
35098.0,153,271
35102.0,15,253
35103.0,153,271
35104.0,153,271
35105.0,102,804
35105.0,153,271
35106.0,153,271
35110.0,102,804
35111.0,15,253
35112.0,102,804
35113.0,56,939
35116.0,102,804
35117.0,102,804
35120.0,15,253
35120.0,153,271
35120.0,56,939
35121.0,15,253
35121.0,153,271
35122.0,15,253
35122.0,153,271
35123.0,153,271
35124.0,15,253
35125.0,153,271
35126.0,153,271
35127.0,15,253
35127.0,153,271
35128.0,15,253
35128.0,153,271
35129.0,15,253
35129.0,153,271
35130.0,15,253
35130.0,153,271
35131.0,15,253
35132.0,15,253
35132.0,153,271
35133.0,15,253
35134.0,15,253
35135.0,102,804
35135.0,123,253
35136.0,102,804
35137.0,102,804
35138.0,102,804
35139.0,102,804
35145.0,63,481
35151.0,222,267
35152.0,150,709
35153.0,150,709
35153.0,222,267
35156.0,63,765
35158.0,63,481
35165.0,15,253
35168.0,113,513
35169.0,15,253
35172.0,63,481
35178.0,15,95
35179.0,15,95
35180.0,15,95
35181.0,15,95
35182.0,150,153
35182.0,15,95
35185.0,15,95
35186.0,56,431
35188.0,15,95
35189.0,15,95
35190.0,15,95
35191.0,15,95
35192.0,15,95
35193.0,15,95
35195.0,101,511
35195.0,15,95
35196.0,15,95
35196.0,50,102
35197.0,50,102
35200.0,15,95
35202.0,15,95
35204.0,15,95
35204.0,56,431
35205.0,15,95
35205.0,56,431
35206.0,15,95
35206.0,50,102
35207.0,15,95
35209.0,15,95
35209.0,63,481
35210.0,15,95
35211.0,15,95
35212.0,15,95
35212.0,271,499
35212.0,56,939
35213.0,56,939
35213.0,15,95
35213.0,50,102
35214.0,63,481
35214.0,15,95
35214.0,50,102
35215.0,15,95
35215.0,50,102
35216.0,15,95
35217.0,15,95
35217.0,50,102
35218.0,105,513
35218.0,15,95
35219.0,105,513
35219.0,15,95
35219.0,56,939
35220.0,15,95
35220.0,56,939
35221.0,15,95
35221.0,56,939
35222.0,15,95
35222.0,56,939
35223.0,56,939
35224.0,56,939
35225.0,56,939
35226.0,56,431
35226.0,56,939
35227.0,56,939
35227.0,63,533
35228.0,56,939
35228.0,63,533
35229.0,105,113
35229.0,63,533
35230.0,496,786
35231.0,15,95
35231.0,496,786
35232.0,63,533
35234.0,154,271
35239.0,102,804
35244.0,102,804
35244.0,29,95
35244.0,56,939
35245.0,29,95
35246.0,29,95
35247.0,29,95
35248.0,29,95
35249.0,29,95
35254.0,102,804
35255.0,29,95
35256.0,29,95
35257.0,29,95
35257.0,95,194
35258.0,265,751
35258.0,95,194
35259.0,265,751
35260.0,265,751
35260.0,105,113
35263.0,63,154
35264.0,150,154
35264.0,63,150
35264.0,63,154
35265.0,150,709
35266.0,63,271
35266.0,63,154
35266.0,222,267
35267.0,63,271
35268.0,150,709
35269.0,150,709
35270.0,150,709
35271.0,150,709
35272.0,150,709
35273.0,150,709
35273.0,153,271
35274.0,150,709
35275.0,150,709
35276.0,150,709
35277.0,150,709
35278.0,222,267
35280.0,102,804
35284.0,102,804
35299.0,268,778
35300.0,268,778
35322.0,35,778
35324.0,102,804
35325.0,102,804
35331.0,102,804
35350.0,209,275
35375.0,255,511
35376.0,80,255
35379.0,311,496
35380.0,311,496
35382.0,431,938
35383.0,431,938
35389.0,79,253
35396.0,131,804
35408.0,494,765
35409.0,751,778
35410.0,494,765
35413.0,494,765
35418.0,131,804
35419.0,131,804
35420.0,131,804
35422.0,50,804
35424.0,102,804
35424.0,131,804
35425.0,102,804
35426.0,102,804
35438.0,50,102
35443.0,102,804
35443.0,50,804
35444.0,50,804
35446.0,102,804
35446.0,50,804
35446.0,50,102
35446.0,131,804
35447.0,50,131
35447.0,102,131
35447.0,131,804
35452.0,265,804
35453.0,265,804
35454.0,265,804
35455.0,265,804
35456.0,265,804
35457.0,265,804
35458.0,265,804
35459.0,265,804
35460.0,265,804
35461.0,265,804
35470.0,184,826
35471.0,265,751
